Date,Hour,Market Demand,Ontario Demand
5/15/18,9,17261,15261
5/15/18,10,17561,15477
5/15/18,11,17606,15639
5/15/18,12,17344,15355
5/15/18,13,16938,15152
5/15/18,14,16511,14745
5/15/18,15,16232,14589
5/15/18,16,16062,14793
5/15/18,17,16614,15249
5/15/18,18,16852,15492
5/15/18,19,16851,15534
5/15/18,20,17007,15704
5/15/18,21,17032,15482
5/15/18,22,16194,14466
5/15/18,23,15263,13381
5/15/18,24,14464,12413
5/16/18,1,14425,11854
5/16/18,2,13965,11505
5/16/18,3,14299,11477
5/16/18,4,14450,11596
5/16/18,5,15036,12166
5/16/18,6,15455,13154
5/16/18,7,16510,14374
5/16/18,8,16714,14464
5/16/18,9,16518,14174
5/16/18,10,16186,13824
5/16/18,11,16250,13879
5/16/18,12,16449,13995
5/16/18,13,16418,14137
5/16/18,14,16677,14239
5/16/18,15,16979,14429
5/16/18,16,17133,14799
5/16/18,17,17865,15405
5/16/18,18,17611,15643
5/16/18,19,17484,15848
5/16/18,20,17796,16167
5/16/18,21,17814,16038
5/16/18,22,16783,14991
5/16/18,23,15844,13633
5/16/18,24,15181,12799
5/17/18,1,14543,12126
5/17/18,2,14241,11834
5/17/18,3,14126,11659
5/17/18,4,14177,11680
5/17/18,5,14593,12061
5/17/18,6,15450,13008
5/17/18,7,16340,14243
5/17/18,8,16491,14470
5/17/18,9,16758,14482
5/17/18,10,17058,14613
5/17/18,11,17065,14587
5/17/18,12,16723,14581
5/17/18,13,17160,14816
5/17/18,14,15818,14621
5/17/18,15,16715,14679
5/17/18,16,17015,15005
5/17/18,17,17591,15366
5/17/18,18,17905,15611
5/17/18,19,17779,15742
5/17/18,20,17830,15904
5/17/18,21,17576,15575
5/17/18,22,16738,14484
5/17/18,23,15595,13138
5/17/18,24,14651,12190
5/18/18,1,14118,11616
5/18/18,2,13940,11429
5/18/18,3,13952,11271
5/18/18,4,13896,11188
5/18/18,5,14265,11528
5/18/18,6,15073,12383
5/18/18,7,16092,13552
5/18/18,8,16239,13687
5/18/18,9,15844,13464
5/18/18,10,15546,13197
5/18/18,11,15594,13119
5/18/18,12,15686,13129
5/18/18,13,15783,13154
5/18/18,14,15423,13065
5/18/18,15,15516,13007
5/18/18,16,15682,13226
5/18/18,17,16359,13948
5/18/18,18,16861,14152
5/18/18,19,17259,14594
5/18/18,20,17586,14919
5/18/18,21,17440,14737
5/18/18,22,16570,13910
5/18/18,23,15317,12624
5/18/18,24,14347,11762
5/19/18,1,14217,11220
5/19/18,2,13969,10989
5/19/18,3,13748,10813
5/19/18,4,13950,10889
5/19/18,5,14026,10996
5/19/18,6,14454,11400
5/19/18,7,14620,11835
5/19/18,8,15213,12316
5/19/18,9,16315,13408
5/19/18,10,16584,13677
5/19/18,11,16851,13935
5/19/18,12,16889,13980
5/19/18,13,16900,13985
5/19/18,14,16696,13781
5/19/18,15,16322,13586
5/19/18,16,16330,13746
5/19/18,17,16896,14206
5/19/18,18,16895,14227
5/19/18,19,16712,14028
5/19/18,20,16786,14200
5/19/18,21,16813,14121
5/19/18,22,16173,13483
5/19/18,23,15288,12572
5/19/18,24,14513,11766
5/20/18,1,14296,11378
5/20/18,2,14060,11179
5/20/18,3,13820,10942
5/20/18,4,13746,10915
5/20/18,5,13913,10984
5/20/18,6,14048,11072
5/20/18,7,14279,11364
5/20/18,8,14849,11984
5/20/18,9,15281,12283
5/20/18,10,15446,12562
5/20/18,11,15376,12576
5/20/18,12,15419,12394
5/20/18,13,15254,12165
5/20/18,14,15099,11984
5/20/18,15,15107,11952
5/20/18,16,15427,12312
5/20/18,17,15752,12774
5/20/18,18,16108,13210
5/20/18,19,16340,13516
5/20/18,20,16273,13665
5/20/18,21,16018,13648
5/20/18,22,16145,13195
5/20/18,23,15321,12529
5/20/18,24,14563,11782
5/21/18,1,14225,11350
5/21/18,2,13836,10968
5/21/18,3,13513,10839
5/21/18,4,13634,10707
5/21/18,5,13684,10656
5/21/18,6,13669,10798
5/21/18,7,14021,11204
5/21/18,8,13963,11417
5/21/18,9,13998,11488
5/21/18,10,13956,11597
5/21/18,11,13934,11584
5/21/18,12,14151,11653
5/21/18,13,14141,11655
5/21/18,14,14165,11703
5/21/18,15,14510,11994
5/21/18,16,15325,12823
5/21/18,17,16108,13561
5/21/18,18,16293,13752
5/21/18,19,16414,13897
5/21/18,20,16735,14137
5/21/18,21,16618,14052
5/21/18,22,15364,13087
5/21/18,23,14445,11974
5/21/18,24,13718,11349
5/22/18,1,13303,10959
5/22/18,2,13584,11040
5/22/18,3,13744,11087
5/22/18,4,13792,11132
5/22/18,5,14242,11661
5/22/18,6,15568,12776
5/22/18,7,16772,14148
5/22/18,8,17074,14718
5/22/18,9,17417,14975
5/22/18,10,17442,15146
5/22/18,11,17444,15119
5/22/18,12,17593,15098
5/22/18,13,17701,15191
5/22/18,14,17664,15130
5/22/18,15,17635,15105
5/22/18,16,17824,15272
5/22/18,17,17881,15537
5/22/18,18,17964,15502
5/22/18,19,17725,15446
5/22/18,20,17882,15663
5/22/18,21,17715,15387
5/22/18,22,16805,14253
5/22/18,23,15699,13141
5/22/18,24,15030,12413
5/23/18,1,15032,11931
5/23/18,2,14608,11620
5/23/18,3,14194,11484
5/23/18,4,13890,11377
5/23/18,5,14126,11779
5/23/18,6,14938,12769
5/23/18,7,16177,14012
5/23/18,8,16372,14269
5/23/18,9,16348,14232
5/23/18,10,16414,14215
5/23/18,11,16518,14315
5/23/18,12,16451,14336
5/23/18,13,16707,14463
5/23/18,14,16757,14518
5/23/18,15,16933,14721
5/23/18,16,17282,15034
5/23/18,17,17660,15433
5/23/18,18,17789,15755
5/23/18,19,18291,16055
5/23/18,20,18514,16285
5/23/18,21,18179,16001
5/23/18,22,16833,14868
5/23/18,23,15756,13606
5/23/18,24,14736,12653
5/24/18,1,14475,12040
5/24/18,2,14079,11679
5/24/18,3,13835,11471
5/24/18,4,13862,11521
5/24/18,5,14057,11896
5/24/18,6,15025,12840
5/24/18,7,16252,14052
5/24/18,8,16568,14491
5/24/18,9,16591,14597
5/24/18,10,16613,14719
5/24/18,11,16885,14880
5/24/18,12,17072,15112
5/24/18,13,17384,15379
5/24/18,14,17512,15511
5/24/18,15,17908,15840
5/24/18,16,18219,16225
5/24/18,17,18559,16651
5/24/18,18,18827,16820
5/24/18,19,19368,17045
5/24/18,20,19470,17171
5/24/18,21,18701,16721
5/24/18,22,17667,15641
5/24/18,23,16559,14239
5/24/18,24,15424,13003
5/25/18,1,15114,12477
5/25/18,2,14599,11957
5/25/18,3,14244,11627
5/25/18,4,14035,11670
5/25/18,5,14698,12105
5/25/18,6,15973,13364
5/25/18,7,17113,14754
5/25/18,8,17877,15500
5/25/18,9,18295,15888
5/25/18,10,18497,15897
5/25/18,11,18924,16144
5/25/18,12,18827,16171
5/25/18,13,18903,16539
5/25/18,14,18772,16561
5/25/18,15,19034,16796
5/25/18,16,19402,17210
5/25/18,17,20122,17828
5/25/18,18,20022,17813
5/25/18,19,19902,17897
5/25/18,20,20168,17985
5/25/18,21,19905,17621
5/25/18,22,18687,16369
5/25/18,23,16981,14714
5/25/18,24,15957,13537
5/26/18,1,15512,12955
5/26/18,2,14835,12342
5/26/18,3,14642,12077
5/26/18,4,14442,11892
5/26/18,5,14376,11920
5/26/18,6,14376,12066
5/26/18,7,15197,12964
5/26/18,8,16309,14047
5/26/18,9,17213,14918
5/26/18,10,17650,15255
5/26/18,11,17850,15734
5/26/18,12,18837,16222
5/26/18,13,18686,16166
5/26/18,14,18250,16051
5/26/18,15,18455,16267
5/26/18,16,18956,16672
5/26/18,17,19212,16942
5/26/18,18,19154,16734
5/26/18,19,18674,16436
5/26/18,20,18361,16323
5/26/18,21,18019,16015
5/26/18,22,17319,15129
5/26/18,23,15966,13919
5/26/18,24,15580,12878
5/27/18,1,14900,12241
5/27/18,2,14764,11809
5/27/18,3,14513,11572
5/27/18,4,14367,11447
5/27/18,5,14266,11388
5/27/18,6,13791,11264
5/27/18,7,14031,11835
5/27/18,8,14758,12770
5/27/18,9,15794,13599
5/27/18,10,16789,14324
5/27/18,11,17256,14879
5/27/18,12,17481,15058
5/27/18,13,17756,15458
5/27/18,14,18034,15650
5/27/18,15,19020,16305
5/27/18,16,19340,16860
5/27/18,17,19462,17319
5/27/18,18,19636,17788
5/27/18,19,19417,17692
5/27/18,20,19262,17614
5/27/18,21,18743,17179
5/27/18,22,17567,16197
5/27/18,23,17186,14907
5/27/18,24,15763,13705
5/28/18,1,15539,13168
5/28/18,2,15138,12724
5/28/18,3,14657,12653
5/28/18,4,14477,12465
5/28/18,5,14746,12815
5/28/18,6,15252,13651
5/28/18,7,16732,15379
5/28/18,8,17709,16427
5/28/18,9,18884,17082
5/28/18,10,19253,17536
5/28/18,11,19639,17919
5/28/18,12,19975,18242
5/28/18,13,20280,18609
5/28/18,14,20609,19003
5/28/18,15,20994,19341
5/28/18,16,21496,19838
5/28/18,17,21891,20300
5/28/18,18,21947,20473
5/28/18,19,21746,20311
5/28/18,20,21704,20154
5/28/18,21,21014,19555
5/28/18,22,19784,18392
5/28/18,23,18346,16786
5/28/18,24,17455,15507
5/29/18,1,16588,14515
5/29/18,2,15734,13597
5/29/18,3,15429,13290
5/29/18,4,15538,13241
5/29/18,5,15875,13483
5/29/18,6,16658,14407
5/29/18,7,17865,16032
5/29/18,8,18624,16885
5/29/18,9,19361,17487
5/29/18,10,19557,17752
5/29/18,11,19750,17844
5/29/18,12,19693,18036
5/29/18,13,19765,18268
5/29/18,14,19978,18529
5/29/18,15,20599,18936
5/29/18,16,20994,19632
5/29/18,17,20868,19997
5/29/18,18,20800,20072
5/29/18,19,20734,19958
5/29/18,20,20536,19290
5/29/18,21,19908,18408
5/29/18,22,18755,17154
5/29/18,23,17136,15192
5/29/18,24,15826,13831
5/30/18,1,15221,13171
5/30/18,2,14731,12637
5/30/18,3,14849,12416
5/30/18,4,14747,12378
5/30/18,5,15056,12732
5/30/18,6,16145,13801
5/30/18,7,17441,15210
5/30/18,8,17637,15876
5/30/18,9,17942,16353
5/30/18,10,18350,16875
5/30/18,11,18770,17301
5/30/18,12,19192,17702
5/30/18,13,19783,18148
5/30/18,14,19950,18302
5/30/18,15,21122,19480
5/30/18,16,21012,19738
5/30/18,17,21612,20027
5/30/18,18,21542,19932
5/30/18,19,21409,19766
5/30/18,20,21241,19649
5/30/18,21,20792,19218
5/30/18,22,19709,18168
5/30/18,23,18399,16432
5/30/18,24,17296,15109
5/31/18,1,16039,14079
5/31/18,2,15674,13675
5/31/18,3,15462,13465
5/31/18,4,15422,13454
5/31/18,5,15763,13797
5/31/18,6,16780,14829
5/31/18,7,18377,16403
5/31/18,8,18747,17183
5/31/18,9,18820,17341
5/31/18,10,19120,17587
5/31/18,11,19779,18174
5/31/18,12,20503,18876
5/31/18,13,21135,19423
5/31/18,14,21329,19799
5/31/18,15,21461,19884
5/31/18,16,21738,20156
5/31/18,17,21816,20314
5/31/18,18,21715,20275
5/31/18,19,21433,20109
5/31/18,20,21227,19881
5/31/18,21,20905,19370
5/31/18,22,19620,18228
5/31/18,23,18337,16594
5/31/18,24,17044,15255
6/1/18,1,16147,14291
6/1/18,2,15703,13893
6/1/18,3,15565,13633
6/1/18,4,15532,13656
6/1/18,5,15514,13721
6/1/18,6,16628,14720
6/1/18,7,18006,16309
6/1/18,8,18920,17154
6/1/18,9,19528,17903
6/1/18,10,20005,18428
6/1/18,11,20184,18808
6/1/18,12,20398,19073
6/1/18,13,20729,19352
6/1/18,14,20840,19391
6/1/18,15,20911,19519
6/1/18,16,21157,19837
6/1/18,17,21234,19973
6/1/18,18,20546,19527
6/1/18,19,20421,19135
6/1/18,20,19791,18436
6/1/18,21,18911,17735
6/1/18,22,18030,16489
6/1/18,23,17527,15071
6/1/18,24,16298,13737
6/2/18,1,15658,13003
6/2/18,2,14665,12411
6/2/18,3,14055,12021
6/2/18,4,14006,11775
6/2/18,5,14159,11781
6/2/18,6,14477,12022
6/2/18,7,14908,12610
6/2/18,8,15596,13249
6/2/18,9,15801,13554
6/2/18,10,16171,13761
6/2/18,11,16197,13873
6/2/18,12,16453,13940
6/2/18,13,16476,13930
6/2/18,14,16280,13906
6/2/18,15,16731,14067
6/2/18,16,17110,14515
6/2/18,17,17941,15159
6/2/18,18,18115,15517
6/2/18,19,18327,15761
6/2/18,20,18102,15492
6/2/18,21,17789,15159
6/2/18,22,16978,14536
6/2/18,23,15991,13683
6/2/18,24,15059,12651
6/3/18,1,14738,12034
6/3/18,2,14379,11521
6/3/18,3,14177,11296
6/3/18,4,13948,11147
6/3/18,5,13872,11063
6/3/18,6,13455,11140
6/3/18,7,13980,11597
6/3/18,8,14392,12136
6/3/18,9,15256,12718
6/3/18,10,15950,13531
6/3/18,11,16690,14026
6/3/18,12,16826,14310
6/3/18,13,17170,14583
6/3/18,14,16687,14645
6/3/18,15,16916,14862
6/3/18,16,17162,15251
6/3/18,17,17401,15718
6/3/18,18,17083,15547
6/3/18,19,17205,15483
6/3/18,20,17343,15541
6/3/18,21,17273,15316
6/3/18,22,16377,14252
6/3/18,23,15649,13152
6/3/18,24,15127,12460
6/4/18,1,14776,12099
6/4/18,2,14311,11703
6/4/18,3,14267,11587
6/4/18,4,14299,11590
6/4/18,5,14573,11939
6/4/18,6,15558,12944
6/4/18,7,17024,14317
6/4/18,8,17505,14864
6/4/18,9,17791,15037
6/4/18,10,17790,15134
6/4/18,11,17943,15200
6/4/18,12,17683,14968
6/4/18,13,17810,15053
6/4/18,14,16981,14729
6/4/18,15,16538,14697
6/4/18,16,16721,14813
6/4/18,17,17057,15022
6/4/18,18,17305,15300
6/4/18,19,17610,15569
6/4/18,20,17502,15455
6/4/18,21,17792,15711
6/4/18,22,17258,14705
6/4/18,23,15997,13367
6/4/18,24,14724,12410
6/5/18,1,14204,11796
6/5/18,2,13912,11506
6/5/18,3,13815,11395
6/5/18,4,13930,11556
6/5/18,5,14261,11852
6/5/18,6,15179,12839
6/5/18,7,16440,14057
6/5/18,8,16531,14441
6/5/18,9,16765,14475
6/5/18,10,16957,14762
6/5/18,11,17154,14660
6/5/18,12,17105,14665
6/5/18,13,17275,14770
6/5/18,14,16875,14634
6/5/18,15,16768,14575
6/5/18,16,17238,14841
6/5/18,17,17404,14975
6/5/18,18,17213,14923
6/5/18,19,17290,15062
6/5/18,20,17432,15254
6/5/18,21,17675,15402
6/5/18,22,16641,14459
6/5/18,23,15758,13356
6/5/18,24,14963,12478
6/6/18,1,14777,12029
6/6/18,2,14293,11743
6/6/18,3,14323,11659
6/6/18,4,14363,11641
6/6/18,5,14089,11962
6/6/18,6,15098,12999
6/6/18,7,16337,14289
6/6/18,8,17066,14713
6/6/18,9,16933,14782
6/6/18,10,17083,14836
6/6/18,11,16928,14742
6/6/18,12,16903,14645
6/6/18,13,16803,14559
6/6/18,14,16678,14477
6/6/18,15,16732,14533
6/6/18,16,16967,14775
6/6/18,17,17283,14978
6/6/18,18,17323,15219
6/6/18,19,17404,15300
6/6/18,20,17735,15560
6/6/18,21,17843,15748
6/6/18,22,16588,14742
6/6/18,23,15821,13514
6/6/18,24,15110,12622
6/7/18,1,14698,11920
6/7/18,2,14514,11711
6/7/18,3,14439,11592
6/7/18,4,14451,11623
6/7/18,5,14639,11997
6/7/18,6,15554,13063
6/7/18,7,16628,14344
6/7/18,8,17159,14850
6/7/18,9,17082,14723
6/7/18,10,16912,14451
6/7/18,11,17015,14425
6/7/18,12,17247,14545
6/7/18,13,17123,14793
6/7/18,14,17442,14988
6/7/18,15,17567,15222
6/7/18,16,17475,15438
6/7/18,17,17397,15646
6/7/18,18,17893,15805
6/7/18,19,18360,16218
6/7/18,20,18504,16366
6/7/18,21,18697,16467
6/7/18,22,17546,15582
6/7/18,23,16786,14356
6/7/18,24,15504,13305
6/8/18,1,15216,12484
6/8/18,2,14839,12126
6/8/18,3,14726,12027
6/8/18,4,14576,12007
6/8/18,5,14852,12282
6/8/18,6,15523,13162
6/8/18,7,16742,14474
6/8/18,8,17082,14956
6/8/18,9,17403,15069
6/8/18,10,17571,15143
6/8/18,11,17533,15237
6/8/18,12,17570,15290
6/8/18,13,17710,15428
6/8/18,14,17723,15487
6/8/18,15,17527,15463
6/8/18,16,17911,15804
6/8/18,17,18817,16412
6/8/18,18,18739,16517
6/8/18,19,18850,16734
6/8/18,20,18324,16290
6/8/18,21,18352,16158
6/8/18,22,17156,15254
6/8/18,23,16235,14004
6/8/18,24,15869,13050
6/9/18,1,15087,12231
6/9/18,2,14983,11770
6/9/18,3,14559,11530
6/9/18,4,14056,11225
6/9/18,5,14453,11353
6/9/18,6,14198,11480
6/9/18,7,14625,12110
6/9/18,8,15637,12923
6/9/18,9,16422,13769
6/9/18,10,16814,13962
6/9/18,11,17090,14208
6/9/18,12,17123,14242
6/9/18,13,16866,14222
6/9/18,14,16519,14222
6/9/18,15,16500,14253
6/9/18,16,16769,14410
6/9/18,17,17178,14709
6/9/18,18,17054,14805
6/9/18,19,17062,14811
6/9/18,20,17177,14773
6/9/18,21,17331,14710
6/9/18,22,16402,13937
6/9/18,23,15828,13072
6/9/18,24,14715,12085
6/10/18,1,14836,11578
6/10/18,2,14405,11132
6/10/18,3,14158,11042
6/10/18,4,13716,10895
6/10/18,5,13631,10698
6/10/18,6,13460,10760
6/10/18,7,13882,11268
6/10/18,8,14524,11787
6/10/18,9,15115,12423
6/10/18,10,15444,12760
6/10/18,11,15492,12723
6/10/18,12,15496,12799
6/10/18,13,15592,12907
6/10/18,14,15705,13024
6/10/18,15,16055,13317
6/10/18,16,16490,13810
6/10/18,17,16970,14340
6/10/18,18,17117,14676
6/10/18,19,16964,14821
6/10/18,20,17167,14965
6/10/18,21,17197,14880
6/10/18,22,16389,14045
6/10/18,23,15357,12952
6/10/18,24,14824,12169
6/11/18,1,14270,11696
6/11/18,2,14317,11437
6/11/18,3,14164,11241
6/11/18,4,14117,11280
6/11/18,5,14036,11583
6/11/18,6,14478,12606
6/11/18,7,15844,14033
6/11/18,8,16153,14364
6/11/18,9,16156,14343
6/11/18,10,16217,14389
6/11/18,11,16375,14530
6/11/18,12,16328,14591
6/11/18,13,16533,14762
6/11/18,14,16686,14889
6/11/18,15,16941,15148
6/11/18,16,17545,15871
6/11/18,17,18345,16579
6/11/18,18,18389,16767
6/11/18,19,18505,17122
6/11/18,20,18695,17069
6/11/18,21,18097,16513
6/11/18,22,17248,15440
6/11/18,23,15907,13799
6/11/18,24,15141,12881
6/12/18,1,14550,12269
6/12/18,2,14725,12037
6/12/18,3,14477,11860
6/12/18,4,14218,11858
6/12/18,5,13907,11983
6/12/18,6,14812,13055
6/12/18,7,16498,14687
6/12/18,8,16677,15047
6/12/18,9,16807,15112
6/12/18,10,16872,15386
6/12/18,11,16950,15589
6/12/18,12,17066,15757
6/12/18,13,17501,16221
6/12/18,14,17863,16613
6/12/18,15,18195,16996
6/12/18,16,18998,17786
6/12/18,17,19241,18303
6/12/18,18,19438,18300
6/12/18,19,19230,18249
6/12/18,20,19133,18058
6/12/18,21,19040,17912
6/12/18,22,17814,16792
6/12/18,23,16719,15289
6/12/18,24,16336,14319
6/13/18,1,15636,13681
6/13/18,2,15050,13131
6/13/18,3,14697,12953
6/13/18,4,14696,12980
6/13/18,5,15153,13335
6/13/18,6,16452,14550
6/13/18,7,17548,16043
6/13/18,8,17818,16686
6/13/18,9,17967,16870
6/13/18,10,18216,17297
6/13/18,11,17998,17307
6/13/18,12,18685,17735
6/13/18,13,19807,18125
6/13/18,14,20550,18554
6/13/18,15,20855,18738
6/13/18,16,19994,18235
6/13/18,17,19996,18258
6/13/18,18,19619,18040
6/13/18,19,19470,17696
6/13/18,20,19411,17390
6/13/18,21,18979,17042
6/13/18,22,17812,15801
6/13/18,23,16851,14373
6/13/18,24,15809,13296
6/14/18,1,15005,12482
6/14/18,2,14449,11999
6/14/18,3,14550,11951
6/14/18,4,14493,11944
6/14/18,5,14821,12299
6/14/18,6,15492,13248
6/14/18,7,16692,14699
6/14/18,8,17482,15340
6/14/18,9,17625,15547
6/14/18,10,17866,15784
6/14/18,11,17652,15691
6/14/18,12,17605,15512
6/14/18,13,18007,15539
6/14/18,14,18166,15700
6/14/18,15,18231,15980
6/14/18,16,18954,16636
6/14/18,17,19447,17187
6/14/18,18,19417,17362
6/14/18,19,19215,17464
6/14/18,20,18922,17372
6/14/18,21,18516,16926
6/14/18,22,17579,15952
6/14/18,23,16605,14507
6/14/18,24,15501,13403
6/15/18,1,14863,12707
6/15/18,2,14560,12248
6/15/18,3,14281,12020
6/15/18,4,14529,12025
6/15/18,5,14771,12309
6/15/18,6,15512,13345
6/15/18,7,16535,14737
6/15/18,8,16752,15183
6/15/18,9,17036,15417
6/15/18,10,17607,15606
6/15/18,11,17724,15632
6/15/18,12,17822,15741
6/15/18,13,18134,16033
6/15/18,14,18158,16307
6/15/18,15,18484,16458
6/15/18,16,18841,16884
6/15/18,17,19017,17427
6/15/18,18,19012,17585
6/15/18,19,19063,17599
6/15/18,20,18492,17119
6/15/18,21,17974,16641
6/15/18,22,17099,15634
6/15/18,23,16382,14449
6/15/18,24,15218,13418
6/16/18,1,14728,12579
6/16/18,2,14681,12169
6/16/18,3,14189,11721
6/16/18,4,13991,11479
6/16/18,5,13993,11521
6/16/18,6,13956,11818
6/16/18,7,14854,12562
6/16/18,8,15531,13300
6/16/18,9,16430,14198
6/16/18,10,16794,14821
6/16/18,11,16983,15306
6/16/18,12,17436,15612
6/16/18,13,17869,15789
6/16/18,14,17500,15962
6/16/18,15,17764,16239
6/16/18,16,18443,16874
6/16/18,17,19166,17476
6/16/18,18,19290,17787
6/16/18,19,19036,17651
6/16/18,20,18753,17263
6/16/18,21,18651,17137
6/16/18,22,18087,16529
6/16/18,23,17117,15364
6/16/18,24,16346,14162
6/17/18,1,15259,13200
6/17/18,2,14805,12641
6/17/18,3,14658,12215
6/17/18,4,14184,11929
6/17/18,5,14028,11603
6/17/18,6,13675,11737
6/17/18,7,14509,12500
6/17/18,8,15369,13787
6/17/18,9,16533,15303
6/17/18,10,17306,16159
6/17/18,11,18388,17040
6/17/18,12,19141,17719
6/17/18,13,19814,18160
6/17/18,14,20351,18686
6/17/18,15,20879,19254
6/17/18,16,21054,19741
6/17/18,17,20926,20027
6/17/18,18,21039,20154
6/17/18,19,21137,20000
6/17/18,20,21081,19864
6/17/18,21,21246,19956
6/17/18,22,20372,19129
6/17/18,23,19455,17813
6/17/18,24,18535,16595
6/18/18,1,17518,15572
6/18/18,2,17286,15196
6/18/18,3,16907,14618
6/18/18,4,16893,14652
6/18/18,5,17127,14925
6/18/18,6,17550,16022
6/18/18,7,19693,18202
6/18/18,8,21461,19874
6/18/18,9,22387,20718
6/18/18,10,22874,21369
6/18/18,11,22773,21281
6/18/18,12,22092,20521
6/18/18,13,22598,20805
6/18/18,14,22688,20720
6/18/18,15,22703,20817
6/18/18,16,22454,20659
6/18/18,17,22320,20743
6/18/18,18,22039,20656
6/18/18,19,21735,20502
6/18/18,20,21689,20466
6/18/18,21,21384,20142
6/18/18,22,19931,18690
6/18/18,23,18442,16925
6/18/18,24,17752,15493
6/19/18,1,16851,14438
6/19/18,2,15849,13650
6/19/18,3,15686,13140
6/19/18,4,15607,13069
6/19/18,5,15802,13303
6/19/18,6,16260,14242
6/19/18,7,17331,15768
6/19/18,8,17463,16224
6/19/18,9,17587,16199
6/19/18,10,17776,16377
6/19/18,11,18214,16613
6/19/18,12,18432,16857
6/19/18,13,18618,17105
6/19/18,14,18915,17408
6/19/18,15,19143,17813
6/19/18,16,19581,18261
6/19/18,17,19634,18457
6/19/18,18,19578,18265
6/19/18,19,19359,18016
6/19/18,20,19067,17776
6/19/18,21,19016,17626
6/19/18,22,18426,16721
6/19/18,23,16979,15229
6/19/18,24,15850,14062
6/20/18,1,15569,13307
6/20/18,2,15213,12925
6/20/18,3,15082,12630
6/20/18,4,14950,12476
6/20/18,5,15205,12837
6/20/18,6,15891,13844
6/20/18,7,16615,15183
6/20/18,8,17035,15749
6/20/18,9,17577,16087
6/20/18,10,17575,16068
6/20/18,11,17838,16110
6/20/18,12,17951,16197
6/20/18,13,17925,16504
6/20/18,14,18162,16646
6/20/18,15,18446,16851
6/20/18,16,19093,17436
6/20/18,17,19567,18024
6/20/18,18,19787,18248
6/20/18,19,19856,18317
6/20/18,20,19264,17920
6/20/18,21,19298,17673
6/20/18,22,18468,16671
6/20/18,23,17524,15299
6/20/18,24,16676,14179
6/21/18,1,15812,13367
6/21/18,2,15081,12699
6/21/18,3,14931,12449
6/21/18,4,14619,12415
6/21/18,5,14731,12626
6/21/18,6,15630,13520
6/21/18,7,17336,14847
6/21/18,8,17583,15330
6/21/18,9,17325,15437
6/21/18,10,17436,15715
6/21/18,11,17500,15917
6/21/18,12,17805,15869
6/21/18,13,18223,16037
6/21/18,14,18033,16088
6/21/18,15,18232,16324
6/21/18,16,18790,16874
6/21/18,17,19188,17300
6/21/18,18,19337,17583
6/21/18,19,19463,17613
6/21/18,20,18834,17235
6/21/18,21,18459,16822
6/21/18,22,17513,15823
6/21/18,23,16368,14410
6/21/18,24,15883,13364
6/22/18,1,14957,12607
6/22/18,2,14539,12072
6/22/18,3,13935,11884
6/22/18,4,13896,11908
6/22/18,5,14248,12147
6/22/18,6,15240,13079
6/22/18,7,16446,14383
6/22/18,8,17162,14838
6/22/18,9,17368,15073
6/22/18,10,17406,15151
6/22/18,11,17503,15217
6/22/18,12,17389,15269
6/22/18,13,17813,15548
6/22/18,14,17804,15617
6/22/18,15,17962,15719
6/22/18,16,18187,15984
6/22/18,17,18463,16145
6/22/18,18,18583,16203
6/22/18,19,18463,16052
6/22/18,20,18458,15865
6/22/18,21,18665,16035
6/22/18,22,17960,15291
6/22/18,23,16664,14150
6/22/18,24,15510,13003
6/23/18,1,15090,12482
6/23/18,2,14887,12173
6/23/18,3,14592,11923
6/23/18,4,14575,11958
