Date,Hour,NUCLEAR,GAS,HYDRO,WIND,SOLAR,BIOFUEL,Total Output
3/23/2019,4,9056,422,3653,2691,0,0,15822
3/23/2019,5,9062,455,3673,2548,0,0,15738
3/23/2019,6,9066,593,3756,2249,2,0,15666
3/23/2019,7,9061,605,4091,2188,10,0,15955
3/23/2019,8,9066,607,4140,2036,101,0,15950
3/23/2019,9,9067,610,3803,1718,242,0,15440
3/23/2019,10,9070,616,4090,1423,346,0,15545
3/23/2019,11,9071,881,4487,1091,375,0,15905
3/23/2019,12,9077,996,4143,1024,376,0,15616
3/23/2019,13,9072,943,3901,1034,376,0,15326
3/23/2019,14,9034,961,3658,1037,376,0,15066
3/23/2019,15,9066,1032,3617,1282,373,0,15370
3/23/2019,16,9072,1007,3516,1138,330,0,15063
3/23/2019,17,9077,1008,3926,1267,217,0,15495
3/23/2019,18,9072,1011,4393,1300,80,0,15856
3/23/2019,19,9075,1087,4797,1447,5,0,16411
3/23/2019,20,9069,1062,4653,2065,0,0,16849
3/23/2019,21,9067,860,4216,2244,0,0,16387
3/23/2019,22,9069,661,3890,2188,0,0,15808
3/23/2019,23,9062,312,3611,2315,0,0,15300
3/23/2019,24,9065,226,3561,2501,0,0,15353
3/24/2019,1,9059,226,3698,2607,0,0,15590
3/24/2019,2,9060,226,3718,2645,0,0,15649
3/24/2019,3,9066,226,3794,2558,0,0,15644
3/24/2019,4,9068,227,4005,2385,0,0,15685
3/24/2019,5,9068,233,4065,2272,0,0,15638
3/24/2019,6,9074,300,4265,2058,1,0,15698
3/24/2019,7,9073,263,4429,1968,10,0,15743
3/24/2019,8,9073,239,4410,1840,80,2,15644
3/24/2019,9,9074,234,4217,1828,161,0,15514
3/24/2019,10,9064,399,4794,1571,203,0,16031
3/24/2019,11,9064,444,4556,1441,202,0,15707
3/24/2019,12,9066,527,4287,1363,218,0,15461
3/24/2019,13,9069,741,3691,1323,250,1,15075
3/24/2019,14,9070,906,3729,1262,231,2,15200
3/24/2019,15,9072,914,4156,1122,250,17,15531
3/24/2019,16,9072,899,4319,1144,222,51,15707
3/24/2019,17,9070,945,4461,1165,138,58,15837
3/24/2019,18,9090,980,4746,1184,45,56,16101
3/24/2019,19,9119,989,4905,1206,4,63,16286
3/24/2019,20,9080,1340,4997,1087,0,69,16573
3/24/2019,21,8468,1540,4797,1094,0,100,15999
3/24/2019,22,8330,1429,4297,1393,0,88,15537
3/24/2019,23,8326,1106,3940,1550,0,64,14986
3/24/2019,24,8328,717,3719,1722,0,11,14497
3/25/2019,1,8324,703,3976,1883,0,0,14886
3/25/2019,2,8324,732,3976,1666,0,4,14702
3/25/2019,3,8319,934,4223,1508,0,12,14996
3/25/2019,4,8326,993,3896,1777,0,16,15008
3/25/2019,5,8336,1329,3612,1897,0,39,15213
3/25/2019,6,8342,2028,3768,1879,1,72,16090
3/25/2019,7,8336,2870,4649,1861,9,93,17818
3/25/2019,8,8340,2914,4633,1629,74,83,17673
3/25/2019,9,8340,2622,4297,1425,188,78,16950
3/25/2019,10,8340,2579,3970,1122,259,78,16348
3/25/2019,11,8341,2561,4178,888,276,78,16322
3/25/2019,12,8342,2803,4091,879,277,77,16469
3/25/2019,13,8341,2911,3961,1106,276,93,16688
3/25/2019,14,8342,2646,3964,1431,277,80,16740
3/25/2019,15,8359,2435,3721,1830,271,81,16697
3/25/2019,16,8359,2350,3514,2023,244,79,16569
3/25/2019,17,8350,2426,3764,2575,164,80,17359
3/25/2019,18,8351,2556,4499,2458,64,80,18008
3/25/2019,19,8352,3112,5035,1992,4,101,18596
3/25/2019,20,8358,3428,4830,1729,0,132,18477
3/25/2019,21,8360,2712,4787,1620,0,100,17579
3/25/2019,22,8355,2299,4125,1605,0,80,16464
3/25/2019,23,8353,1925,3490,1430,0,29,15227
3/25/2019,24,8356,1532,3621,1352,0,14,14875
3/26/2019,1,8357,1633,4044,1198,0,12,15244
3/26/2019,2,8352,1898,3951,997,0,12,15210
3/26/2019,3,8350,1985,3894,871,0,11,15111
3/26/2019,4,8339,2291,3747,929,0,12,15318
3/26/2019,5,8345,2796,3902,941,0,36,16020
3/26/2019,6,8346,3476,4151,820,1,73,16867
3/26/2019,7,8346,4482,4508,732,15,89,18172
3/26/2019,8,8344,3864,4451,528,116,85,17388
3/26/2019,9,8347,3235,4247,401,255,81,16566
3/26/2019,10,8353,2932,4397,302,352,79,16415
3/26/2019,11,8357,2761,4133,167,374,79,15871
3/26/2019,12,8356,2630,3965,127,376,79,15533
3/26/2019,13,8355,2524,3916,231,376,84,15486
3/26/2019,14,8357,2457,3783,376,376,82,15431
3/26/2019,15,8357,2547,3666,451,372,79,15472
3/26/2019,16,8354,2660,3752,445,331,78,15620
3/26/2019,17,8355,3188,4206,397,215,82,16443
3/26/2019,18,8355,3315,4517,296,80,82,16645
3/26/2019,19,8349,3949,4782,306,6,29,17421
3/26/2019,20,8347,4264,4755,329,0,25,17720
3/26/2019,21,8348,3790,4630,317,0,29,17114
3/26/2019,22,8351,3264,4333,347,0,32,16327
3/26/2019,23,8353,2328,3844,388,0,53,14966
3/26/2019,24,8355,1702,3864,399,0,53,14373
3/27/2019,1,8356,1594,3974,410,0,52,14386
3/27/2019,2,8357,1763,3998,541,0,52,14711
3/27/2019,3,8349,1762,3952,636,0,53,14752
3/27/2019,4,8352,2146,3961,687,0,54,15200
3/27/2019,5,8356,2595,4025,744,0,46,15766
3/27/2019,6,8352,3541,4539,816,1,57,17306
3/27/2019,7,8346,4314,4611,898,13,80,18262
3/27/2019,8,8346,3982,4576,898,91,117,18010
3/27/2019,9,8354,2868,4527,725,231,147,16852
3/27/2019,10,8355,2700,4057,787,319,154,16372
3/27/2019,11,8360,2496,3864,864,346,156,16086
3/27/2019,12,8371,2126,3735,972,352,149,15705
3/27/2019,13,8370,2050,3930,1039,345,146,15880
3/27/2019,14,8372,1621,3669,1077,318,146,15203
3/27/2019,15,8367,1502,3773,1158,299,125,15224
3/27/2019,16,8355,1642,3819,1268,246,108,15438
3/27/2019,17,8349,1914,3999,1329,146,137,15874
3/27/2019,18,8351,2155,4181,1367,48,148,16250
3/27/2019,19,8350,2402,4366,1516,5,153,16792
3/27/2019,20,8350,2306,4261,1959,0,135,17011
3/27/2019,21,8346,1939,4078,2272,0,106,16741
3/27/2019,22,8340,1313,3805,2631,0,67,16156
3/27/2019,23,8340,800,3628,2933,0,50,15751
3/27/2019,24,8332,725,3390,3149,0,45,15641
3/28/2019,1,8336,719,3337,3453,0,29,15874
3/28/2019,2,8337,408,3436,3662,0,21,15864
3/28/2019,3,8341,326,3505,3712,0,21,15905
3/28/2019,4,8343,451,3411,3726,0,37,15968
3/28/2019,5,8346,815,3373,3575,0,41,16150
3/28/2019,6,8343,1069,3650,3561,1,50,16674
3/28/2019,7,8346,1158,3947,3754,5,54,17264
3/28/2019,8,8344,1162,4122,3795,27,52,17502
3/28/2019,9,8348,1230,4313,3788,51,45,17775
3/28/2019,10,8345,1351,4261,3671,59,44,17731
3/28/2019,11,8343,1190,4071,3582,72,39,17297
3/28/2019,12,8339,1157,3652,3401,130,41,16720
3/28/2019,13,8337,1264,3500,2948,147,37,16233
3/28/2019,14,8335,1395,3554,2721,148,28,16181
3/28/2019,15,8331,1661,3774,2956,97,30,16849
3/28/2019,16,8329,2427,4016,2563,83,44,17462
3/28/2019,17,8332,2415,4217,2168,59,74,17265
3/28/2019,18,8345,2272,3995,2094,32,78,16816
3/28/2019,19,8342,2242,4289,1993,4,77,16947
3/28/2019,20,8344,2446,4573,2183,0,77,17623
3/28/2019,21,8349,2050,4146,2227,0,76,16848
3/28/2019,22,8349,1504,3874,1871,0,76,15674
3/28/2019,23,8349,1275,3615,1861,0,70,15170
3/28/2019,24,8345,923,3849,1642,0,34,14793
3/29/2019,1,8352,1132,3971,1148,0,11,14614
3/29/2019,2,8351,962,3780,887,0,11,13991
3/29/2019,3,8353,1086,3755,707,0,11,13912
3/29/2019,4,8354,1619,3908,504,0,11,14396
3/29/2019,5,8354,2072,3577,452,0,15,14470
3/29/2019,6,8351,2619,4023,540,0,49,15582
3/29/2019,7,8351,3393,4400,433,4,83,16664
3/29/2019,8,8348,3650,4411,328,40,100,16877
3/29/2019,9,8367,3628,3975,149,101,106,16326
3/29/2019,10,8377,2579,4210,236,202,85,15689
3/29/2019,11,8357,2272,4001,288,284,80,15282
3/29/2019,12,8349,2187,3882,405,331,79,15233
3/29/2019,13,8342,2103,3620,485,349,80,14979
3/29/2019,14,8341,2187,3341,428,358,82,14737
3/29/2019,15,8336,2269,3307,291,332,83,14618
3/29/2019,16,8334,1935,3468,451,261,81,14530
3/29/2019,17,8339,1861,3947,605,204,81,15037
3/29/2019,18,8338,2165,4256,548,70,82,15459
3/29/2019,19,8335,2563,4604,445,6,85,16038
3/29/2019,20,8325,2692,4792,372,0,92,16273
3/29/2019,21,8321,2677,4558,412,0,90,16058
3/29/2019,22,8331,1805,4428,507,0,39,15110
3/29/2019,23,8337,1498,3944,721,0,18,14518
3/29/2019,24,8336,681,3679,1005,0,8,13709
3/30/2019,1,8343,446,3511,1226,0,0,13526
3/30/2019,2,8343,445,3464,1329,0,0,13581
3/30/2019,3,8340,443,3368,1771,0,2,13924
3/30/2019,4,8338,447,3477,2072,0,2,14336
3/30/2019,5,8340,447,3571,1908,0,0,14266
3/30/2019,6,8339,521,3618,2163,0,0,14641
3/30/2019,7,8339,535,3707,2010,3,0,14594
3/30/2019,8,8340,652,4194,2136,16,0,15338
3/30/2019,9,8339,1008,4787,1854,39,0,16027
3/30/2019,10,8341,1409,4719,1651,51,0,16171
3/30/2019,11,8337,1607,4325,1339,57,2,15667
3/30/2019,12,8336,1615,4090,1378,55,2,15476
3/30/2019,13,8336,1004,3676,1955,99,2,15072
3/30/2019,14,8338,913,3591,2494,69,5,15410
3/30/2019,15,8337,1056,3489,2754,57,20,15713
3/30/2019,16,8341,1407,3874,2600,55,53,16330
3/30/2019,17,8339,1454,4356,2446,34,55,16684
3/30/2019,18,8342,1358,4445,2262,16,58,16481
3/30/2019,19,8340,1062,4186,2324,1,55,15968
3/30/2019,20,8340,1009,3995,2196,0,51,15591
3/30/2019,21,8341,1013,3894,2467,0,51,15766
3/30/2019,22,8338,728,3864,2831,0,51,15812
3/30/2019,23,8324,478,3666,3241,0,60,15769
3/30/2019,24,8340,448,3407,3253,0,16,15464
3/31/2019,1,8347,283,3390,3224,0,0,15244
3/31/2019,2,8347,254,3308,3227,0,0,15136
3/31/2019,3,8350,256,3291,3134,0,0,15031
3/31/2019,4,8349,258,3425,3053,0,0,15085
3/31/2019,5,8348,257,3608,3081,0,0,15294
3/31/2019,6,8352,258,3935,2842,0,0,15387
3/31/2019,7,8349,270,4207,2701,3,0,15530
3/31/2019,8,8344,363,4640,2577,18,0,15942
3/31/2019,9,8345,507,4234,2643,38,0,15767
3/31/2019,10,8331,415,3995,2594,51,0,15386
3/31/2019,11,8333,380,4017,2692,73,0,15495
3/31/2019,12,8334,333,3707,2685,93,0,15152
3/31/2019,13,8337,404,3445,2714,127,0,15027
3/31/2019,14,8339,588,3360,2733,145,0,15165
3/31/2019,15,8309,871,3480,2513,163,0,15336
3/31/2019,16,8338,871,3926,2638,154,0,15927
3/31/2019,17,8324,990,4577,2500,93,0,16484
3/31/2019,18,8337,1035,4771,2269,38,0,16450
3/31/2019,19,8338,1014,5149,2179,3,0,16683
3/31/2019,20,8332,1027,5054,2227,0,0,16640
3/31/2019,21,8326,1027,4991,2256,0,0,16600
3/31/2019,22,8332,952,4626,2366,0,0,16276
3/31/2019,23,8328,724,3916,2352,0,0,15320
3/31/2019,24,8324,345,3932,2468,0,0,15069
4/1/2019,1,8313,466,3696,2452,0,0,14927
4/1/2019,2,8322,646,3773,2194,0,2,14937
4/1/2019,3,8325,1128,3880,1953,0,12,15298
4/1/2019,4,8332,1653,3650,1681,0,13,15329
4/1/2019,5,8343,2008,3713,1410,0,12,15486
4/1/2019,6,8342,2356,4488,1149,2,13,16350
4/1/2019,7,8343,2680,5237,874,16,25,17175
4/1/2019,8,8343,2670,5239,626,103,27,17008
4/1/2019,9,8342,2516,5212,369,225,27,16691
4/1/2019,10,8339,2330,4955,357,332,27,16340
4/1/2019,11,8339,2329,4488,421,358,27,15962
4/1/2019,12,8342,2356,4249,537,321,27,15832
4/1/2019,13,8341,1872,4167,811,327,27,15545
4/1/2019,14,8345,1553,3925,1279,319,27,15448
4/1/2019,15,8346,1661,3772,1512,311,27,15629
4/1/2019,16,8341,1698,3847,1599,269,27,15781
4/1/2019,17,8339,1497,3866,2078,195,27,16002
4/1/2019,18,8346,1455,4253,2014,78,27,16173
4/1/2019,19,8343,1682,5241,1689,8,27,16990
4/1/2019,20,8342,2239,5202,1572,0,27,17382
4/1/2019,21,8336,1907,4932,1756,0,26,16957
4/1/2019,22,8333,1043,4577,2136,0,26,16115
4/1/2019,23,8330,844,3826,1981,0,17,14998
4/1/2019,24,8340,568,3781,2124,0,13,14826
4/2/2019,1,8340,465,4207,2002,0,13,15027
4/2/2019,2,8343,593,4150,1927,0,12,15025
4/2/2019,3,8345,505,4170,1956,0,12,14988
4/2/2019,4,8344,549,3720,2025,0,12,14650
4/2/2019,5,8346,747,3480,2154,0,16,14743
4/2/2019,6,8345,1033,3624,2449,1,23,15475
4/2/2019,7,8344,1247,4352,2746,10,27,16726
4/2/2019,8,8335,1259,4067,2848,64,27,16600
4/2/2019,9,8184,1253,4337,2816,134,27,16751
4/2/2019,10,8178,1250,4130,2779,236,27,16600
4/2/2019,11,8178,1117,3756,2840,321,27,16239
4/2/2019,12,8181,1057,3454,2759,339,27,15817
4/2/2019,13,8180,1058,3367,2695,337,27,15664
4/2/2019,14,8183,1060,3685,2988,266,27,16209
4/2/2019,15,8322,1165,4146,2846,199,27,16705
4/2/2019,16,8342,1221,4416,2761,158,27,16925
4/2/2019,17,8343,1385,4269,2696,110,27,16830
4/2/2019,18,8343,986,4559,2677,49,26,16640
4/2/2019,19,8340,883,4605,2955,9,26,16818
4/2/2019,20,8343,848,4093,3182,0,26,16492
4/2/2019,21,8341,844,3921,3407,0,26,16539
4/2/2019,22,8342,357,3854,3463,0,26,16042
4/2/2019,23,8342,252,3457,3469,0,19,15539
4/2/2019,24,8343,253,3378,3193,0,13,15180
4/3/2019,1,8351,252,3286,3178,0,12,15079
4/3/2019,2,8351,251,3087,3404,0,11,15104
4/3/2019,3,8348,252,2821,3692,0,11,15124
4/3/2019,4,8349,250,2896,3725,0,11,15231
4/3/2019,5,8349,249,2972,3779,0,14,15363
4/3/2019,6,8346,251,3386,3893,0,19,15895
4/3/2019,7,8348,255,3899,3863,16,26,16407
4/3/2019,8,8345,288,4206,3660,99,27,16625
4/3/2019,9,8344,268,4047,3689,204,27,16579
4/3/2019,10,8341,335,4168,3655,232,27,16758
4/3/2019,11,8343,343,3887,3669,253,30,16525
4/3/2019,12,8338,425,3437,3422,324,28,15974
4/3/2019,13,8201,486,3310,3265,310,27,15599
4/3/2019,14,8170,624,3315,3075,324,27,15535
4/3/2019,15,8207,842,3318,2832,313,28,15540
4/3/2019,16,8329,872,3468,2964,273,27,15933
4/3/2019,17,8337,971,3991,2849,182,27,16357
4/3/2019,18,8337,1082,4631,2403,61,27,16541
4/3/2019,19,8338,1201,5054,1929,8,27,16557
4/3/2019,20,8340,1641,5280,1462,0,27,16750
4/3/2019,21,8334,1546,5255,1051,0,27,16213
4/3/2019,22,8335,1546,4836,652,0,27,15396
4/3/2019,23,8335,1432,4532,518,0,19,14836
4/3/2019,24,8328,1227,3975,542,0,14,14086
4/4/2019,1,8337,838,3996,677,0,13,13861
4/4/2019,2,8345,849,3978,716,0,12,13900
4/4/2019,3,8338,744,3428,813,0,11,13334
4/4/2019,4,8346,738,3203,1008,0,12,13307
4/4/2019,5,8347,934,3559,1074,0,16,13930
4/4/2019,6,8348,1512,4348,954,1,35,15198
4/4/2019,7,8346,1835,4902,709,27,85,15904
4/4/2019,8,8348,1809,4686,553,106,124,15626
4/4/2019,9,8348,1825,4583,410,209,86,15461
4/4/2019,10,8349,2526,4642,387,280,139,16323
4/4/2019,11,8350,1977,4396,412,318,100,15553
4/4/2019,12,8347,1985,4253,373,332,107,15397
4/4/2019,13,8346,1478,3950,358,334,79,14545
4/4/2019,14,8348,1209,3781,433,307,78,14156
4/4/2019,15,8348,1191,3789,454,272,77,14131
4/4/2019,16,8348,1112,4028,473,236,77,14274
4/4/2019,17,8345,1271,4548,532,151,91,14938
4/4/2019,18,8349,1522,4637,602,58,136,15304
4/4/2019,19,8328,1652,5188,660,6,148,15982
4/4/2019,20,8326,1673,5326,855,0,153,16333
4/4/2019,21,8345,1425,4821,1156,0,177,15924
4/4/2019,22,8346,1056,4154,1549,0,106,15211
4/4/2019,23,8345,601,3444,1954,0,73,14417
4/4/2019,24,8346,389,3568,1953,0,27,14283
4/5/2019,1,8352,285,3595,2232,0,13,14477
4/5/2019,2,8349,342,3365,2415,0,13,14484
4/5/2019,3,8352,347,3508,2389,0,13,14609
4/5/2019,4,8350,633,3799,2228,0,15,15025
4/5/2019,5,8351,972,3403,2089,0,18,14833
4/5/2019,6,8348,1267,3998,2158,1,39,15811
4/5/2019,7,8350,2071,4539,2034,12,90,17096
4/5/2019,8,8345,2245,4709,1880,45,141,17365
4/5/2019,9,8341,2290,4620,1736,93,134,17214
4/5/2019,10,8343,2682,4569,1301,139,111,17145
4/5/2019,11,8341,2728,3966,1115,113,144,16407
4/5/2019,12,8343,2655,3913,848,84,148,15991
4/5/2019,13,8340,2995,3845,509,106,147,15942
4/5/2019,14,8342,3372,3802,306,112,152,16086
4/5/2019,15,8344,3133,3938,191,75,185,15866
4/5/2019,16,8340,3266,4376,108,49,152,16291
4/5/2019,17,8345,3374,4713,84,32,188,16736
4/5/2019,18,8354,3178,4715,173,16,200,16636
4/5/2019,19,8355,2914,4669,292,2,155,16387
4/5/2019,20,8356,2596,4919,344,1,141,16357
4/5/2019,21,8354,2813,4867,397,1,116,16548
4/5/2019,22,8343,2180,4462,433,0,123,15541
4/5/2019,23,8333,1031,4100,430,0,76,13970
4/5/2019,24,8349,720,3638,459,0,84,13250
4/6/2019,1,8401,437,3656,425,0,64,12983
4/6/2019,2,8409,501,3684,380,0,23,12997
4/6/2019,3,8409,584,3744,279,0,0,13016
4/6/2019,4,8403,593,3802,223,0,0,13021
4/6/2019,5,8403,596,3734,157,0,0,12890
4/6/2019,6,8405,650,3823,110,1,0,12989
4/6/2019,7,8401,756,4095,69,10,0,13331
4/6/2019,8,8402,926,4884,47,34,0,14293
4/6/2019,9,8419,1184,4993,37,75,0,14708
4/6/2019,10,8609,981,4025,27,172,0,13814
4/6/2019,11,8673,637,4269,42,298,0,13919
4/6/2019,12,8772,401,4109,90,316,0,13688
4/6/2019,13,8793,481,3914,134,307,0,13629
4/6/2019,14,8821,363,3490,149,279,0,13102
4/6/2019,15,8962,384,3393,247,282,1,13269
4/6/2019,16,8914,404,3970,321,240,35,13884
4/6/2019,17,8910,438,4066,329,170,52,13965
4/6/2019,18,8913,569,4201,378,70,53,14184
4/6/2019,19,8916,471,4463,291,8,53,14202
4/6/2019,20,8919,495,4753,319,0,66,14552
4/6/2019,21,8915,446,4434,383,0,61,14239
4/6/2019,22,8921,285,3853,514,0,102,13675
4/6/2019,23,8927,194,3590,656,0,68,13435
4/6/2019,24,8934,198,3586,766,0,4,13488
4/7/2019,1,8932,258,3321,1132,0,0,13643
4/7/2019,2,8933,193,3454,1111,0,0,13691
4/7/2019,3,8964,192,3346,1089,0,0,13591
4/7/2019,4,9077,192,3120,1157,0,0,13546
4/7/2019,5,9087,193,3242,1291,0,0,13813
4/7/2019,6,9085,204,3507,1383,1,0,14180
4/7/2019,7,9085,212,3767,1393,16,0,14473
4/7/2019,8,9086,194,3700,1528,74,0,14582
4/7/2019,9,9084,194,3904,1255,129,0,14566
4/7/2019,10,9086,201,4144,957,193,0,14581
4/7/2019,11,8984,287,4142,811,238,0,14462
4/7/2019,12,8977,223,3729,864,252,0,14045
4/7/2019,13,8980,194,3640,981,250,0,14045
4/7/2019,14,8980,196,3504,1238,207,0,14125
4/7/2019,15,9097,196,3350,1657,183,0,14483
4/7/2019,16,9114,201,3625,1794,119,0,14853
4/7/2019,17,9111,202,4139,2154,60,0,15666
4/7/2019,18,9114,211,4144,2493,21,0,15983
4/7/2019,19,9113,254,4614,2548,4,1,16534
4/7/2019,20,9111,385,4473,2565,1,1,16536
4/7/2019,21,9114,390,4599,2386,1,0,16490
4/7/2019,22,9121,390,4030,2337,1,0,15879
4/7/2019,23,9126,383,3581,2139,1,0,15230
4/7/2019,24,9129,228,3237,2253,0,0,14847
4/8/2019,1,9125,194,2962,2389,0,0,14670
4/8/2019,2,8864,194,3171,2240,0,10,14479
4/8/2019,3,8317,195,3055,2792,0,12,14371
4/8/2019,4,8311,193,2978,2913,0,11,14406
4/8/2019,5,8309,194,3056,2936,0,14,14509
4/8/2019,6,8308,207,3519,3043,1,21,15099
4/8/2019,7,8304,260,4101,3290,3,27,15985
4/8/2019,8,8307,378,4800,3166,31,27,16709
4/8/2019,9,8309,435,4983,2830,68,27,16652
4/8/2019,10,8308,524,4849,2667,81,28,16457
4/8/2019,11,8303,508,4687,2249,121,27,15895
4/8/2019,12,8299,892,4839,1847,120,28,16025
4/8/2019,13,8300,1259,4446,1524,147,27,15703
4/8/2019,14,8305,1444,4168,1363,181,27,15488
4/8/2019,15,8310,1292,4373,1416,184,45,15620
4/8/2019,16,8308,1484,4610,1249,198,75,15924
4/8/2019,17,8312,2516,4803,856,132,95,16714
4/8/2019,18,8310,2631,4826,484,58,102,16411
4/8/2019,19,8315,2706,4809,347,8,144,16329
4/8/2019,20,8314,2686,4776,304,1,134,16215
4/8/2019,21,8313,2651,4720,598,1,144,16427
4/8/2019,22,8305,1882,4046,1116,1,84,15434
4/8/2019,23,8311,1067,3699,1357,1,30,14465
4/8/2019,24,8307,411,3617,1699,1,14,14049
4/9/2019,1,8309,282,3750,1817,0,13,14171
4/9/2019,2,8314,279,3741,1661,0,15,14010
4/9/2019,3,8195,370,3621,1897,0,15,14098
4/9/2019,4,8064,440,3690,1884,0,14,14092
4/9/2019,5,8065,311,3633,2134,0,18,14161
4/9/2019,6,8063,257,3566,3150,1,24,15061
4/9/2019,7,8062,262,4043,3391,4,30,15792
4/9/2019,8,8062,265,4240,3512,61,30,16170
4/9/2019,9,8060,302,4264,3485,113,31,16255
4/9/2019,10,8060,484,4658,3187,149,29,16567
4/9/2019,11,8063,680,4831,2919,208,28,16729
4/9/2019,12,8064,743,4182,2904,211,31,16135
4/9/2019,13,8048,962,4172,2896,176,31,16285
4/9/2019,14,8048,1356,4384,2801,147,31,16767
4/9/2019,15,8059,1624,4564,2537,113,44,16941
4/9/2019,16,8060,2131,4616,2215,92,86,17200
4/9/2019,17,8063,2347,4947,1648,82,128,17215
4/9/2019,18,8062,2641,5210,1101,41,150,17205
4/9/2019,19,8061,2639,4952,1189,5,149,16995
4/9/2019,20,8058,2155,4976,1302,0,112,16603
4/9/2019,21,8072,2316,5137,770,1,104,16400
4/9/2019,22,8110,2333,4401,856,1,102,15803
4/9/2019,23,8115,1850,4162,734,0,31,14892
4/9/2019,24,8116,1548,4130,667,0,15,14476
4/10/2019,1,8116,1037,3962,854,0,16,13985
4/10/2019,2,8096,1068,3906,914,0,16,14000
4/10/2019,3,8095,1007,3935,1175,0,16,14228
4/10/2019,4,8094,1106,3845,1067,0,16,14128
4/10/2019,5,8095,1329,3974,1121,0,16,14535
4/10/2019,6,8094,1783,4348,1224,1,24,15474
4/10/2019,7,8094,2658,4846,1315,16,30,16959
4/10/2019,8,8094,2312,4829,1507,73,29,16844
4/10/2019,9,8090,1866,4753,1590,128,28,16455
4/10/2019,10,8108,1548,4695,1422,175,28,15976
4/10/2019,11,8122,1675,4563,1187,225,28,15800
4/10/2019,12,8114,1972,4336,1004,244,27,15697
4/10/2019,13,8006,2139,3970,1098,251,28,15492
4/10/2019,14,7949,1588,3920,1108,275,28,14868
4/10/2019,15,7945,1672,3732,1094,250,29,14722
4/10/2019,16,8082,1687,3877,1180,228,35,15089
4/10/2019,17,8113,1843,4342,1085,156,75,15614
4/10/2019,18,8112,1916,4754,1008,82,112,15984
4/10/2019,19,8112,2209,4899,828,29,124,16201
4/10/2019,20,8113,2963,4833,724,3,154,16790
4/10/2019,21,8112,2930,4630,742,0,162,16576
4/10/2019,22,8110,2157,4387,728,0,137,15519
4/10/2019,23,8116,1517,4069,678,0,71,14451
4/10/2019,24,8105,1155,3926,859,0,46,14091
4/11/2019,1,8111,888,3684,969,0,45,13697
4/11/2019,2,8109,779,3603,1209,0,46,13746
4/11/2019,3,8107,791,3563,1703,0,47,14211
4/11/2019,4,8112,937,3209,1973,0,46,14277
4/11/2019,5,8111,1193,3328,2254,0,50,14936
4/11/2019,6,8110,1425,4152,2713,2,56,16458
4/11/2019,7,8155,1615,4839,2706,15,65,17395
4/11/2019,8,8355,1501,4909,2741,75,65,17646
4/11/2019,9,8353,1597,4844,2752,145,71,17762
4/11/2019,10,8352,1296,4742,2693,181,61,17325
4/11/2019,11,8355,1178,4462,2829,226,70,17120
4/11/2019,12,8367,922,3949,2990,247,72,16547
4/11/2019,13,8558,625,3551,3134,293,69,16230
4/11/2019,14,8734,446,3821,3269,259,69,16598
4/11/2019,15,8818,583,4178,3419,181,70,17249
4/11/2019,16,8825,394,4198,3501,172,69,17159
4/11/2019,17,8822,316,4574,3585,88,67,17452
4/11/2019,18,8824,276,4562,3575,38,69,17344
4/11/2019,19,8820,261,4701,3659,8,72,17521
4/11/2019,20,8820,263,4710,3684,0,58,17535
4/11/2019,21,8826,258,4450,3703,0,55,17292
4/11/2019,22,8830,258,4003,3620,0,63,16774
4/11/2019,23,8830,258,3639,3412,0,53,16192
4/11/2019,24,8903,256,3337,3514,0,43,16053
4/12/2019,1,8931,257,3177,3319,0,38,15722
4/12/2019,2,9113,257,3061,3258,0,47,15736
4/12/2019,3,9111,258,2979,3244,0,48,15640
4/12/2019,4,9114,256,3084,3173,0,49,15676
4/12/2019,5,9375,258,3300,3044,0,54,16031
4/12/2019,6,9394,257,3869,3163,3,56,16742
4/12/2019,7,9393,263,4481,3277,22,63,17499
4/12/2019,8,9456,285,4655,3372,70,64,17902
4/12/2019,9,9586,255,4112,3032,156,65,17206
4/12/2019,10,9614,255,4171,2771,147,68,17026
4/12/2019,11,9781,277,4664,2158,178,64,17122
4/12/2019,12,9793,380,4447,2652,150,64,17486
4/12/2019,13,9797,272,4053,2620,137,64,16943
4/12/2019,14,9796,254,3990,2935,112,63,17150
4/12/2019,15,9794,254,3934,2793,119,64,16958
4/12/2019,16,9777,251,3914,2928,98,64,17032
4/12/2019,17,9783,250,3957,2743,77,64,16874
4/12/2019,18,9917,249,3913,2822,43,65,17009
4/12/2019,19,9941,250,3898,3055,13,64,17221
4/12/2019,20,9940,252,3996,3178,2,65,17433
4/12/2019,21,9942,253,3884,2936,2,50,17067
4/12/2019,22,9933,251,3689,2674,2,48,16597
4/12/2019,23,9924,146,3492,2246,2,38,15848
4/12/2019,24,9777,139,3651,901,2,32,14502
4/13/2019,1,9357,139,3611,860,2,36,14005
4/13/2019,2,9043,138,3548,952,2,38,13721
4/13/2019,3,8603,139,3646,1261,2,38,13689
4/13/2019,4,8829,138,3600,1178,2,38,13785
4/13/2019,5,8941,136,3847,883,2,37,13846
4/13/2019,6,9207,138,3893,1047,3,37,14325
4/13/2019,7,9230,138,3977,1315,31,37,14728
4/13/2019,8,9225,139,4054,1431,117,37,15003
4/13/2019,9,9224,139,3972,1488,267,37,15127
4/13/2019,10,9237,140,3907,1209,349,30,14872
4/13/2019,11,9234,139,3895,1106,356,35,14765
