Date,Hour,NUCLEAR,GAS,HYDRO,WIND,SOLAR,BIOFUEL,Total Output
3/22/2016,10,11082,1107,4452,792,117,26,17576
3/22/2016,11,11082,1102,4549,1138,138,25,18034
3/22/2016,12,11078,1097,4263,1007,114,33,17592
3/22/2016,13,11072,1102,4040,1213,143,39,17609
3/22/2016,14,11075,1102,4038,1530,85,39,17869
3/22/2016,15,11075,1100,4118,1406,57,37,17793
3/22/2016,16,11074,1099,4786,1494,31,37,18521
3/22/2016,17,11075,1096,4692,1361,14,38,18276
3/22/2016,18,11076,932,4815,1232,2,37,18094
3/22/2016,19,11079,918,5147,1598,0,37,18779
3/22/2016,20,11065,919,5323,1554,0,37,18898
3/22/2016,21,10977,921,4756,1566,0,37,18257
3/22/2016,22,10257,925,4297,1432,0,37,16948
3/22/2016,23,10251,918,3773,1457,0,31,16430
3/22/2016,24,10261,919,3539,1321,0,25,16065
3/23/2016,1,10270,917,3457,969,0,22,15635
3/23/2016,2,10266,920,3449,569,0,20,15224
3/23/2016,3,10269,920,3360,680,0,20,15249
3/23/2016,4,10271,921,3378,738,0,20,15328
3/23/2016,5,10269,920,3768,440,0,26,15423
3/23/2016,6,10256,937,4587,994,0,30,16804
3/23/2016,7,10270,975,5220,1074,0,34,17573
3/23/2016,8,10266,1123,5388,1086,6,37,17906
3/23/2016,9,10265,1121,5346,1086,20,37,17875
3/23/2016,10,10268,1120,4823,1371,35,37,17654
3/23/2016,11,10274,1119,4662,1268,51,37,17411
3/23/2016,12,10273,1118,4552,1047,52,37,17079
3/23/2016,13,10268,1119,4596,1032,81,37,17133
3/23/2016,14,10262,1087,4438,1129,96,38,17050
3/23/2016,15,10257,1037,4571,1195,74,37,17171
3/23/2016,16,10256,1076,4511,1497,29,37,17406
3/23/2016,17,10258,1127,4906,1621,15,37,17964
3/23/2016,18,10252,1022,5289,1698,5,37,18303
3/23/2016,19,10254,934,5487,1932,0,37,18644
3/23/2016,20,10252,932,5497,1877,0,37,18595
3/23/2016,21,10243,932,4916,2297,0,38,18426
3/23/2016,22,10246,934,4505,1665,0,38,17388
3/23/2016,23,10251,926,4319,1492,0,27,17015
3/23/2016,24,10246,925,3846,1410,0,23,16450
3/24/2016,1,10246,925,3454,1547,0,22,16194
3/24/2016,2,10245,929,3443,1371,0,19,16007
3/24/2016,3,10244,930,3415,1277,0,20,15886
3/24/2016,4,10234,928,3443,1350,0,20,15975
3/24/2016,5,10249,925,3507,1853,0,28,16562
3/24/2016,6,10251,932,4201,2016,0,33,17433
3/24/2016,7,10254,997,4810,2014,1,33,18109
3/24/2016,8,10253,1119,5025,2096,4,30,18527
3/24/2016,9,10253,1117,5297,2083,8,36,18794
3/24/2016,10,10260,1114,5409,1932,23,36,18774
3/24/2016,11,10259,1115,5544,1933,32,34,18917
3/24/2016,12,10260,1167,5698,1675,21,37,18858
3/24/2016,13,10261,1336,5814,1347,31,39,18828
3/24/2016,14,10257,1430,5792,1050,55,40,18624
3/24/2016,15,10258,1546,5006,985,62,50,17907
3/24/2016,16,10260,1531,4706,1103,30,65,17695
3/24/2016,17,10258,1415,4772,1403,10,130,17988
3/24/2016,18,10264,1526,4769,1745,1,201,18506
3/24/2016,19,10261,1758,4718,1863,0,183,18783
3/24/2016,20,10260,1855,4625,1736,0,138,18614
3/24/2016,21,9683,1924,4636,1394,0,87,17724
3/24/2016,22,9139,1925,4376,1323,0,92,16855
3/24/2016,23,9105,1553,4280,1046,0,22,16006
3/24/2016,24,9108,1437,3958,719,0,3,15225
3/25/2016,1,9104,1237,3457,966,0,3,14767
3/25/2016,2,9101,843,3432,918,0,3,14297
3/25/2016,3,9101,588,3394,945,0,0,14028
3/25/2016,4,9103,568,3437,825,0,0,13933
3/25/2016,5,9108,571,3369,1012,0,0,14060
3/25/2016,6,9111,572,3334,1076,0,0,14093
3/25/2016,7,9108,569,3404,1243,0,0,14324
3/25/2016,8,9102,568,3467,1266,10,2,14415
3/25/2016,9,9102,594,3917,1384,14,3,15014
3/25/2016,10,9101,650,4506,1167,32,1,15457
3/25/2016,11,9103,616,4796,1031,52,0,15598
3/25/2016,12,9551,616,4332,1081,63,1,15644
3/25/2016,13,10010,459,4313,670,47,0,15499
3/25/2016,14,10000,428,4295,588,65,0,15376
3/25/2016,15,9997,431,4334,597,59,0,15418
3/25/2016,16,9996,437,4354,324,42,0,15153
3/25/2016,17,10120,440,4431,301,22,0,15314
3/25/2016,18,10200,499,4581,128,8,0,15416
3/25/2016,19,10196,614,4953,97,1,0,15861
3/25/2016,20,10189,642,5195,129,0,0,16155
3/25/2016,21,10193,620,4674,154,0,0,15641
3/25/2016,22,10186,615,4384,148,0,0,15333
3/25/2016,23,10195,605,4168,117,0,0,15085
3/25/2016,24,10030,606,3795,207,0,0,14638
3/26/2016,1,9792,604,3495,312,0,0,14203
3/26/2016,2,9787,605,3405,346,0,0,14143
3/26/2016,3,9789,604,3515,285,0,0,14193
3/26/2016,4,9797,604,3621,298,0,0,14320
3/26/2016,5,9891,606,3885,266,0,0,14648
3/26/2016,6,10179,606,4141,215,1,0,15142
3/26/2016,7,10258,606,4052,101,2,1,15020
3/26/2016,8,10256,607,4507,179,34,1,15584
3/26/2016,9,10256,619,4610,144,66,0,15695
3/26/2016,10,10259,607,4400,130,110,0,15506
3/26/2016,11,10258,606,4238,155,145,0,15402
3/26/2016,12,10256,603,4483,126,170,0,15638
3/26/2016,13,10257,604,4017,120,176,8,15182
3/26/2016,14,10259,603,3704,145,186,10,14907
3/26/2016,15,10253,605,3679,163,173,16,14889
3/26/2016,16,10251,605,3672,256,149,19,14952
3/26/2016,17,10247,601,4138,258,95,15,15354
3/26/2016,18,10243,607,4726,239,34,12,15861
3/26/2016,19,10250,663,5301,198,1,14,16427
3/26/2016,20,10248,685,5791,269,0,14,17007
3/26/2016,21,10240,661,5371,451,0,9,16732
3/26/2016,22,10219,614,4544,544,0,1,15922
3/26/2016,23,10242,606,4089,778,0,0,15715
3/26/2016,24,10240,605,3345,522,0,0,14712
3/27/2016,1,10070,604,3331,392,0,0,14397
3/27/2016,2,9929,603,3283,402,0,3,14220
3/27/2016,3,9781,605,3322,393,0,5,14106
3/27/2016,4,9631,606,3392,456,0,5,14090
3/27/2016,5,9698,604,3385,509,0,5,14201
3/27/2016,6,9937,603,3453,540,0,5,14538
3/27/2016,7,9940,604,3708,569,11,5,14837
3/27/2016,8,9936,604,4235,437,51,5,15268
3/27/2016,9,9934,604,4246,345,103,6,15238
3/27/2016,10,9935,601,3905,300,141,6,14888
3/27/2016,11,9933,601,3642,317,187,6,14686
3/27/2016,12,9873,600,3726,437,195,7,14838
3/27/2016,13,9633,599,3758,380,195,6,14571
3/27/2016,14,9633,601,3674,385,192,6,14491
3/27/2016,15,9633,602,3704,299,180,6,14424
3/27/2016,16,9630,602,3733,438,158,6,14567
3/27/2016,17,9647,600,3971,655,99,5,14977
3/27/2016,18,10072,598,4060,528,32,5,15295
3/27/2016,19,10250,598,4325,756,1,4,15934
3/27/2016,20,10246,600,4328,1381,0,4,16559
3/27/2016,21,10247,579,4325,973,0,4,16128
3/27/2016,22,10317,417,4066,621,0,4,15425
3/27/2016,23,10046,417,3568,217,0,4,14252
3/27/2016,24,9751,419,3335,694,0,5,14204
3/28/2016,1,9749,415,3308,469,0,10,13951
3/28/2016,2,9752,415,3291,542,0,21,14021
3/28/2016,3,9751,421,3302,432,0,21,13927
3/28/2016,4,9759,489,3259,504,0,22,14033
3/28/2016,5,9758,545,3342,688,0,27,14360
3/28/2016,6,10021,689,3401,1061,0,32,15204
3/28/2016,7,10616,859,3399,1512,0,37,16423
3/28/2016,8,11054,877,3574,1537,3,45,17090
3/28/2016,9,11062,892,4004,1584,11,45,17598
3/28/2016,10,11065,898,4007,1786,15,46,17817
3/28/2016,11,11062,903,3642,2199,37,51,17894
3/28/2016,12,11057,907,3680,1992,42,48,17726
3/28/2016,13,11062,905,3675,2224,28,37,17931
3/28/2016,14,11062,904,3735,1907,78,30,17716
3/28/2016,15,11066,904,4203,1458,97,25,17753
3/28/2016,16,11057,904,4277,1752,33,24,18047
3/28/2016,17,11062,901,4011,2315,17,24,18330
3/28/2016,18,11060,894,4334,1970,6,25,18289
3/28/2016,19,11061,901,4330,2359,1,28,18680
3/28/2016,20,11055,910,4591,2006,0,28,18590
3/28/2016,21,11058,911,4525,1753,0,29,18276
3/28/2016,22,11062,915,4046,1704,0,29,17756
3/28/2016,23,11062,920,3762,822,0,23,16589
3/28/2016,24,10848,918,3369,539,0,20,15694
3/29/2016,1,10504,920,3401,669,0,19,15513
3/29/2016,2,10502,922,3326,653,0,15,15418
3/29/2016,3,10506,923,3314,521,0,15,15279
3/29/2016,4,10500,922,3335,672,0,16,15445
3/29/2016,5,10502,923,3314,856,0,22,15617
3/29/2016,6,10718,924,3917,1362,0,25,16946
3/29/2016,7,11041,928,4094,1274,13,29,17379
3/29/2016,8,11034,924,4194,640,52,30,16874
3/29/2016,9,11052,925,4003,298,41,48,16367
3/29/2016,10,11062,926,4031,387,97,71,16574
3/29/2016,11,10873,927,3966,443,112,90,16411
3/29/2016,12,10594,927,3523,793,194,116,16147
3/29/2016,13,10514,920,3660,619,196,188,16097
3/29/2016,14,10514,917,4006,472,194,196,16299
3/29/2016,15,10602,914,3959,366,193,197,16231
3/29/2016,16,10955,916,3736,272,172,186,16237
3/29/2016,17,11066,916,3954,231,76,100,16343
3/29/2016,18,11064,918,4474,214,40,116,16826
3/29/2016,19,11064,923,4998,280,2,178,17445
3/29/2016,20,11055,924,5076,389,0,206,17650
3/29/2016,21,11057,926,4857,392,0,205,17437
3/29/2016,22,11058,926,4050,462,0,181,16677
3/29/2016,23,10865,924,3793,538,0,79,16199
3/29/2016,24,10444,921,3367,536,0,20,15288
3/30/2016,1,9955,921,3364,596,0,14,14850
3/30/2016,2,9914,920,3287,841,0,15,14977
3/30/2016,3,9918,919,3359,747,0,13,14956
3/30/2016,4,9920,918,3382,562,0,15,14797
3/30/2016,5,9921,916,3282,1022,0,18,15159
3/30/2016,6,9936,915,3916,1527,0,18,16312
3/30/2016,7,10440,918,4577,1489,14,16,17454
3/30/2016,8,10794,913,4473,1030,67,15,17292
3/30/2016,9,10825,908,4376,508,134,14,16765
3/30/2016,10,10468,906,4301,592,170,30,16467
3/30/2016,11,10063,904,4039,818,194,22,16040
3/30/2016,12,10062,903,3908,847,191,17,15928
3/30/2016,13,10062,901,3706,1378,172,18,16237
3/30/2016,14,10061,900,3628,1500,179,15,16283
3/30/2016,15,10062,899,3796,1398,152,17,16324
3/30/2016,16,10350,898,3830,1549,122,15,16764
3/30/2016,17,10853,897,3929,1465,64,19,17227
3/30/2016,18,10948,899,4329,803,1,23,17003
3/30/2016,19,11078,899,4623,741,0,23,17364
3/30/2016,20,11071,899,4603,1234,0,23,17830
3/30/2016,21,11062,898,4371,1035,0,25,17391
3/30/2016,22,10993,899,3851,653,0,24,16420
3/30/2016,23,10399,905,3408,415,0,19,15146
3/30/2016,24,9516,906,3379,518,0,16,14335
3/31/2016,1,9144,911,3276,533,0,14,13878
3/31/2016,2,8971,912,3235,361,0,14,13493
3/31/2016,3,8838,912,3220,493,0,14,13477
3/31/2016,4,8780,909,3132,773,0,14,13608
3/31/2016,5,8770,906,3296,1073,0,17,14062
3/31/2016,6,9042,912,3447,2023,0,20,15444
3/31/2016,7,9835,913,3699,2261,0,26,16734
3/31/2016,8,10319,915,3941,1741,2,27,16945
3/31/2016,9,10326,912,4019,1934,9,32,17232
3/31/2016,10,10325,909,3986,1914,15,37,17186
3/31/2016,11,10313,908,3949,1594,7,32,16803
3/31/2016,12,10311,907,3959,1681,17,31,16906
3/31/2016,13,10318,908,3898,1718,21,29,16892
3/31/2016,14,10314,906,3804,1615,15,28,16682
3/31/2016,15,10316,903,3681,1678,18,33,16629
3/31/2016,16,10316,902,3746,2014,9,29,17016
3/31/2016,17,10319,905,3898,2050,26,20,17218
3/31/2016,18,10316,924,4008,1880,10,18,17156
3/31/2016,19,10323,934,4310,2249,1,17,17834
3/31/2016,20,10320,930,4289,2577,0,17,18133
3/31/2016,21,10308,929,4013,2063,0,15,17328
3/31/2016,22,10251,929,3728,1559,0,14,16481
3/31/2016,23,9789,934,3577,1078,0,15,15393
3/31/2016,24,9256,938,3504,811,0,17,14526
4/1/2016,1,8816,903,3437,593,0,18,13767
4/1/2016,2,8767,913,3253,387,0,18,13338
4/1/2016,3,8768,937,3302,410,0,19,13436
4/1/2016,4,8767,944,3485,433,0,19,13648
4/1/2016,5,8765,956,3669,672,0,21,14083
4/1/2016,6,9096,1003,4053,1386,1,24,15563
4/1/2016,7,10100,1108,4207,1059,3,29,16506
4/1/2016,8,10297,1102,4186,1264,31,30,16910
4/1/2016,9,10304,1102,4154,1041,72,30,16703
4/1/2016,10,10303,1104,4075,949,119,31,16581
4/1/2016,11,10304,1102,4090,1151,68,30,16745
4/1/2016,12,10300,1101,4037,1184,68,31,16721
4/1/2016,13,10307,1132,4059,1036,33,33,16600
4/1/2016,14,10307,1153,3936,920,56,34,16406
4/1/2016,15,10306,1171,3970,767,42,51,16307
4/1/2016,16,10297,1183,3967,798,24,81,16350
4/1/2016,17,10295,1238,4406,546,29,91,16605
4/1/2016,18,10284,1154,4643,717,17,86,16901
4/1/2016,19,10293,1195,4720,873,0,82,17163
4/1/2016,20,10287,1228,5076,1038,0,82,17711
4/1/2016,21,10290,1138,4653,1060,0,89,17230
4/1/2016,22,10295,1137,4142,1165,0,39,16778
4/1/2016,23,10230,929,3694,1218,0,10,16081
4/1/2016,24,9970,691,3630,860,0,0,15151
4/2/2016,1,9669,650,3436,842,0,0,14597
4/2/2016,2,9445,654,3352,1042,0,0,14493
4/2/2016,3,9449,664,3293,1142,0,0,14548
4/2/2016,4,9448,677,3368,947,0,0,14440
4/2/2016,5,9520,676,3527,916,0,0,14639
4/2/2016,6,9738,677,3985,657,0,0,15057
4/2/2016,7,9888,683,4401,516,4,0,15492
4/2/2016,8,10033,654,4635,499,38,1,15860
4/2/2016,9,10035,657,4792,800,51,0,16335
4/2/2016,10,10032,656,4408,1127,86,0,16309
4/2/2016,11,10031,658,4221,1209,143,0,16262
4/2/2016,12,10031,655,4115,1232,172,0,16205
4/2/2016,13,9989,641,4126,1278,104,0,16138
4/2/2016,14,10022,640,4076,1122,126,1,15987
4/2/2016,15,10026,641,4234,1109,77,0,16087
4/2/2016,16,10221,641,4446,1041,60,0,16409
4/2/2016,17,10270,643,4987,1071,41,1,17013
4/2/2016,18,10274,641,4625,1795,22,0,17357
4/2/2016,19,10274,655,4334,2130,1,0,17394
4/2/2016,20,10254,683,4267,2524,0,0,17728
4/2/2016,21,10217,684,4296,2109,0,0,17306
4/2/2016,22,10240,686,4172,2071,0,0,17169
4/2/2016,23,10257,662,3801,1787,0,0,16507
4/2/2016,24,10203,659,3672,1295,0,0,15829
4/3/2016,1,10021,661,3780,998,0,0,15460
4/3/2016,2,9798,663,3807,982,0,0,15250
4/3/2016,3,9717,660,3836,1037,0,0,15250
4/3/2016,4,9710,658,3915,923,0,0,15206
4/3/2016,5,9704,652,3937,973,0,0,15266
4/3/2016,6,9702,652,4053,1172,1,0,15580
4/3/2016,7,9702,653,4162,1181,8,0,15706
4/3/2016,8,9701,650,4362,1433,37,0,16183
4/3/2016,9,9701,650,4465,1227,113,0,16156
4/3/2016,10,9699,648,4595,1077,158,0,16177
4/3/2016,11,9697,654,4723,1031,149,0,16254
4/3/2016,12,9844,705,4749,1218,142,0,16658
4/3/2016,13,10000,779,4347,1202,132,0,16460
4/3/2016,14,9995,909,4294,1024,120,0,16342
4/3/2016,15,10005,1131,4553,783,114,0,16586
4/3/2016,16,10224,1164,4930,713,101,0,17132
4/3/2016,17,10241,1327,5632,618,54,0,17872
4/3/2016,18,10239,1348,5700,697,14,0,17998
4/3/2016,19,10246,1447,5153,1210,0,0,18056
4/3/2016,20,10237,1446,5127,1678,0,0,18488
4/3/2016,21,10239,957,4972,2093,0,0,18261
4/3/2016,22,10241,815,4758,2003,0,0,17817
4/3/2016,23,10244,676,4209,1998,0,0,17127
4/3/2016,24,10242,626,3912,1735,0,4,16519
4/4/2016,1,10247,627,3918,1531,0,21,16344
4/4/2016,2,10243,645,3853,1499,0,17,16257
4/4/2016,3,10232,756,3790,1552,0,13,16343
4/4/2016,4,10167,997,3819,1424,0,12,16419
4/4/2016,5,9928,1166,3837,1447,0,21,16399
4/4/2016,6,9691,1174,4138,1998,0,27,17028
4/4/2016,7,9907,1236,4508,2124,2,35,17812
4/4/2016,8,10237,1303,4554,2144,10,45,18293
4/4/2016,9,10229,1304,4513,2119,31,39,18235
4/4/2016,10,10228,1320,4261,1947,70,35,17861
4/4/2016,11,10228,1007,4293,1691,100,30,17349
4/4/2016,12,10224,919,4220,1473,129,33,16998
4/4/2016,13,10217,919,4211,1209,145,34,16735
4/4/2016,14,10202,1033,4241,1117,164,42,16799
4/4/2016,15,10199,1215,4110,983,152,45,16704
4/4/2016,16,10197,1338,4363,923,129,39,16989
4/4/2016,17,10195,1380,4485,848,88,31,17027
4/4/2016,18,10194,1515,4676,552,29,31,16997
4/4/2016,19,10186,1531,4771,975,3,32,17498
4/4/2016,20,10190,1533,4829,1647,0,31,18230
4/4/2016,21,10183,1532,4664,1415,0,33,17827
4/4/2016,22,10177,1221,4533,1119,0,32,17082
4/4/2016,23,10176,984,4399,820,0,20,16399
4/4/2016,24,10179,936,4148,531,0,16,15810
4/5/2016,1,10186,936,4058,392,0,14,15586
4/5/2016,2,9993,1057,4004,353,0,14,15421
4/5/2016,3,9714,1245,4009,313,0,15,15296
4/5/2016,4,9628,1381,4031,338,0,15,15393
4/5/2016,5,9622,1449,4641,322,0,17,16051
4/5/2016,6,9724,2006,5298,276,1,21,17326
4/5/2016,7,10174,2042,5608,270,17,30,18141
4/5/2016,8,10166,1846,5185,206,79,31,17513
4/5/2016,9,10163,1886,4624,64,90,31,16858
4/5/2016,10,10163,1468,4564,78,75,31,16379
4/5/2016,11,10166,1161,4626,109,107,31,16200
4/5/2016,12,10163,1140,4428,66,145,31,15973
4/5/2016,13,10165,1245,4460,92,117,31,16110
4/5/2016,14,10155,1375,4471,167,48,31,16247
4/5/2016,15,10144,1493,4230,236,50,31,16184
4/5/2016,16,10148,1528,4386,280,107,32,16481
4/5/2016,17,10155,1695,4386,373,102,32,16743
4/5/2016,18,10143,1837,4455,256,26,31,16748
4/5/2016,19,10144,1934,4613,489,2,31,17213
4/5/2016,20,10138,1953,5051,848,0,31,18021
4/5/2016,21,10117,1961,4659,869,0,31,17637
4/5/2016,22,10121,1350,4259,1060,0,31,16821
4/5/2016,23,10106,1009,4099,1011,0,19,16244
4/5/2016,24,10089,915,4004,478,0,16,15502
4/6/2016,1,10091,916,3617,357,0,18,14999
4/6/2016,2,9959,917,3648,299,0,17,14840
4/6/2016,3,9730,917,3659,341,0,22,14669
4/6/2016,4,9546,914,3608,672,0,26,14766
4/6/2016,5,9540,916,3606,1157,0,48,15267
4/6/2016,6,9846,914,3897,1899,0,60,16616
4/6/2016,7,10101,918,4237,1739,6,66,17067
4/6/2016,8,10100,918,4423,1842,24,66,17373
4/6/2016,9,10093,915,4494,1970,63,64,17599
4/6/2016,10,10101,915,4613,2493,49,64,18235
4/6/2016,11,10101,913,4212,2512,45,65,17848
4/6/2016,12,10053,910,4127,2414,39,65,17608
4/6/2016,13,9997,910,4172,2410,49,63,17601
4/6/2016,14,9998,907,4148,2463,23,67,17606
4/6/2016,15,9991,906,4326,2442,20,62,17747
4/6/2016,16,9989,913,4357,2489,10,68,17826
4/6/2016,17,10117,907,4475,2362,5,68,17934
4/6/2016,18,10198,906,4418,2241,2,66,17831
4/6/2016,19,10201,905,4629,2301,0,67,18103
4/6/2016,20,10200,908,4550,2542,0,61,18261
4/6/2016,21,10191,906,4563,2043,0,49,17752
4/6/2016,22,10192,906,4274,1696,0,50,17118
4/6/2016,23,10196,901,3968,762,0,38,15865
4/6/2016,24,9979,902,3661,467,0,27,15036
4/7/2016,1,9449,900,3626,711,0,19,14705
4/7/2016,2,9352,904,3586,479,0,19,14340
4/7/2016,3,9317,902,3597,344,0,19,14179
4/7/2016,4,9053,905,3622,641,0,17,14238
4/7/2016,5,9045,903,3656,1357,0,19,14980
4/7/2016,6,9117,899,4176,2075,0,25,16292
4/7/2016,7,9867,916,4773,1984,2,29,17571
4/7/2016,8,10201,906,4521,1596,7,30,17261
4/7/2016,9,10192,907,4745,1327,14,30,17215
4/7/2016,10,10187,906,4855,1163,34,30,17175
4/7/2016,11,10188,907,4841,1012,38,30,17016
4/7/2016,12,10189,901,4776,911,50,30,16857
4/7/2016,13,10212,905,4612,880,62,30,16701
4/7/2016,14,10171,905,4456,976,80,29,16617
4/7/2016,15,10168,906,4463,975,73,29,16614
4/7/2016,16,10177,906,4501,982,52,30,16648
4/7/2016,17,10177,908,4459,1823,25,30,17422
4/7/2016,18,10172,912,4741,1617,11,32,17485
4/7/2016,19,10174,911,4761,1842,2,32,17722
4/7/2016,20,10175,911,4761,2137,0,35,18019
4/7/2016,21,10164,916,4344,2083,0,31,17538
4/7/2016,22,9785,908,3716,2205,0,30,16644
4/7/2016,23,9431,905,3782,2056,0,21,16195
4/7/2016,24,9288,906,3731,1384,0,17,15326
4/8/2016,1,9294,909,3736,1010,0,15,14964
4/8/2016,2,9289,978,3748,771,0,15,14801
4/8/2016,3,9289,1001,3762,695,0,16,14763
4/8/2016,4,9285,1045,3740,826,0,15,14911
4/8/2016,5,9286,1193,3723,1398,0,18,15618
4/8/2016,6,9276,1305,4076,2126,0,24,16807
4/8/2016,7,9303,1311,4717,2089,2,29,17451
4/8/2016,8,9312,1326,5067,1867,18,29,17619
4/8/2016,9,9309,1353,4884,1792,44,29,17411
4/8/2016,10,9297,1383,4874,1435,90,29,17108
4/8/2016,11,9292,1399,4848,1084,102,29,16754
4/8/2016,12,9300,1229,4846,1022,114,29,16540
4/8/2016,13,9304,1178,4746,846,129,31,16234
4/8/2016,14,9303,1430,4565,700,115,32,16145
4/8/2016,15,9297,1770,4531,596,130,30,16354
4/8/2016,16,9294,1753,4626,388,99,29,16189
4/8/2016,17,9286,1711,4774,540,74,29,16414
4/8/2016,18,9290,1712,4987,529,27,29,16574
4/8/2016,19,9288,1743,5328,644,3,29,17035
4/8/2016,20,9284,1979,5882,604,0,29,17778
4/8/2016,21,9285,1829,5388,811,0,29,17342
4/8/2016,22,9287,1156,5000,1106,0,30,16579
4/8/2016,23,9287,883,4295,1397,0,20,15882
4/8/2016,24,9277,869,3751,1207,0,17,15121
4/9/2016,1,9299,880,3525,1002,0,15,14721
4/9/2016,2,9300,871,3552,784,0,14,14521
4/9/2016,3,9299,847,3571,629,0,15,14361
4/9/2016,4,9301,868,3578,573,0,16,14336
4/9/2016,5,9294,877,3565,805,0,15,14556
4/9/2016,6,9292,881,3538,1275,0,15,15001
4/9/2016,7,9300,881,3721,1486,19,18,15425
4/9/2016,8,9300,886,4043,1511,65,17,15822
4/9/2016,9,9296,883,4167,1215,121,17,15699
4/9/2016,10,9296,852,4257,964,149,15,15533
4/9/2016,11,9295,851,4108,1052,184,16,15506
4/9/2016,12,9293,849,3853,1154,195,15,15359
4/9/2016,13,9292,874,3677,1169,183,15,15210
4/9/2016,14,9329,890,3640,901,161,15,14936
4/9/2016,15,9364,991,3718,649,125,14,14861
4/9/2016,16,9366,1151,3835,714,65,14,15145
4/9/2016,17,9361,1268,4156,846,68,14,15713
4/9/2016,18,9368,1252,4423,980,40,14,16077
4/9/2016,19,9384,1309,4821,998,4,13,16529
4/9/2016,20,9378,1491,5520,594,0,14,16997
4/9/2016,21,9360,1587,5757,354,0,14,17072
4/9/2016,22,9382,1480,5573,226,0,13,16674
4/9/2016,23,9380,1152,5010,221,0,14,15777
4/9/2016,24,9385,948,4516,212,0,15,15076
4/10/2016,1,9387,895,4119,267,0,16,14684
4/10/2016,2,9386,895,3905,253,0,16,14455
4/10/2016,3,9386,896,3624,355,0,16,14277
4/10/2016,4,9389,895,3542,494,0,15,14335
4/10/2016,5,9388,895,3571,650,0,15,14519
4/10/2016,6,9393,890,3683,869,1,17,14853
4/10/2016,7,9393,890,3980,717,21,16,15017
4/10/2016,8,9392,862,4009,1002,69,15,15349
4/10/2016,9,9388,849,4117,985,115,15,15469
4/10/2016,10,9392,834,4000,1538,120,15,15899
4/10/2016,11,9396,826,3941,1862,81,19,16125
4/10/2016,12,9402,819,3908,1764,92,17,16002
4/10/2016,13,9408,817,3908,1577,75,16,15801
4/10/2016,14,9338,834,3925,1571,72,17,15757
4/10/2016,15,9404,874,4058,1464,92,15,15907
4/10/2016,16,9407,870,4185,2043,69,16,16590
4/10/2016,17,9409,871,4557,2371,22,16,17246
4/10/2016,18,9412,874,5042,2090,3,16,17437
4/10/2016,19,9411,890,5750,1615,0,16,17682
4/10/2016,20,9402,921,5701,1469,0,17,17510
4/10/2016,21,9402,867,5121,1604,0,16,17010
4/10/2016,22,9412,880,4746,1548,0,16,16602
4/10/2016,23,9407,878,4109,1582,0,16,15992
4/10/2016,24,9409,872,3725,1592,0,16,15614
4/11/2016,1,9399,872,3574,1286,0,16,15147
4/11/2016,2,9392,878,3570,956,0,15,14811
4/11/2016,3,9395,876,3565,716,0,17,14569
4/11/2016,4,9400,875,3574,952,0,17,14818
4/11/2016,5,9403,854,3566,1544,0,24,15391
4/11/2016,6,9405,866,4160,2099,0,24,16554
4/11/2016,7,9404,871,4952,1939,0,40,17206
4/11/2016,8,9398,881,5200,1981,1,49,17510
4/11/2016,9,9401,890,5086,1923,3,47,17350
4/11/2016,10,9401,889,5002,1906,5,48,17251
4/11/2016,11,9402,927,5096,1708,4,53,17190
4/11/2016,12,9399,1027,5035,1448,4,50,16963
4/11/2016,13,9398,1215,4592,1585,7,47,16844
4/11/2016,14,9399,1297,4442,1325,7,51,16521
4/11/2016,15,9399,1433,4678,1032,6,44,16592
4/11/2016,16,9398,1504,4652,1469,3,36,17062
4/11/2016,17,9398,1419,4512,1795,1,32,17157
4/11/2016,18,9398,1344,4638,1720,0,33,17133
4/11/2016,19,9398,1328,4639,1766,0,33,17164
4/11/2016,20,9393,1317,4632,1896,0,31,17269
4/11/2016,21,9388,1269,4601,1818,0,31,17107
4/11/2016,22,9382,946,4548,1554,0,31,16461
4/11/2016,23,9392,901,4042,1177,0,20,15532
4/11/2016,24,9393,908,3532,1006,0,17,14856
4/12/2016,1,9390,909,3435,760,0,22,14516
4/12/2016,2,9384,911,3381,626,0,16,14318
4/12/2016,3,9383,913,3340,627,0,15,14278
4/12/2016,4,9378,912,3421,754,0,14,14479
4/12/2016,5,9386,914,3542,1182,0,19,15043
4/12/2016,6,9393,914,4002,1833,0,23,16165
4/12/2016,7,9389,905,4405,1532,14,31,16276
4/12/2016,8,9392,888,4480,1661,47,30,16498
4/12/2016,9,9388,888,4402,1563,81,32,16354
4/12/2016,10,9390,905,4453,1914,87,31,16780
4/12/2016,11,9392,929,4500,1916,45,30,16812
4/12/2016,12,9393,943,4298,1981,60,30,16705
4/12/2016,13,9394,1005,4293,1774,35,31,16532
4/12/2016,14,9390,1209,4376,1365,47,31,16418
4/12/2016,15,9388,1474,4396,962,14,46,16280
4/12/2016,16,9383,1736,4391,806,62,74,16452
4/12/2016,17,9386,1871,4362,838,26,86,16569
4/12/2016,18,9383,1898,4592,663,17,87,16640
4/12/2016,19,9381,1903,4927,565,1,132,16909
4/12/2016,20,9378,2134,5679,317,0,194,17702
4/12/2016,21,9362,2252,5594,227,0,194,17629
4/12/2016,22,9360,1578,5146,180,0,195,16459
4/12/2016,23,9375,1071,5011,113,0,147,15717
4/12/2016,24,9379,923,4480,89,0,37,14908
4/13/2016,1,9378,923,4015,131,0,13,14460
