\\Yearly HOEP OR Predispatch Report,,,,,,,,
\\Created at 2020-01-31 08:02:14,,,,,,,,
\\For 2019,,,,,,,,
Date,Hour,HOEP,Hour 1 Predispatch,Hour 2 Predispatch,Hour 3 Predispatch,OR 10 Min Sync,OR 10 Min non-sync,OR 30 Min
2/25/2019,3,8.95,21,21,20.89,0.95,0.2,0.14
2/25/2019,4,12.49,21,21,21,1,0.2,0.17
2/25/2019,5,0.00,21.01,21.01,21.01,1,0.2,0.1
2/25/2019,6,0.48,31.61,31.88,25.85,1.21,0.2,0.11
2/25/2019,7,26.17,32.07,32.07,31.92,1.03,0.26,0.24
2/25/2019,8,29.41,33.25,33.25,36,1.03,0.26,0.26
2/25/2019,9,31.37,33.25,33.25,33.45,1.15,0.23,0.23
2/25/2019,10,27.99,28.75,30.77,33.46,1.4,0.44,0.44
2/25/2019,11,28.41,25.85,25.85,30.02,1.42,0.28,0.28
2/25/2019,12,13.91,28.35,23,25.85,1.44,1.44,1.44
2/25/2019,13,12.00,22.8,26.28,24,1.21,1.21,1.21
2/25/2019,14,14.61,25.85,25.85,25.85,0.44,0.44,0.44
2/25/2019,15,15.73,25.85,25.85,22,0.45,0.45,0.45
2/25/2019,16,22.31,28.35,27.57,25.15,0.71,0.71,0.71
2/25/2019,17,31.49,28.75,28.72,26.34,0.82,0.82,0.82
2/25/2019,18,39.05,35,34.77,30.77,2.14,2.14,1.03
2/25/2019,19,37.90,2000,1500,40.54,0.99,0.99,0.33
2/25/2019,20,40.55,100,100,114.96,16.66,16.66,0.45
2/25/2019,21,40.54,40.54,40.56,73.21,5.7,5.7,0.98
2/25/2019,22,31.59,31.4,31.4,40,0.61,0.2,0.12
2/25/2019,23,27.88,28.98,28.98,30.2,0.2,0.2,0.12
2/25/2019,24,22.39,28.97,28.96,29.03,0.19,0.19,0.14
2/26/2019,1,29.45,28.98,31,29.05,0.19,0.16,0.15
2/26/2019,2,28.96,28.67,28.54,28.97,0.2,0.16,0.16
2/26/2019,3,28.97,28.96,28.56,28.96,0.2,0.16,0.16
2/26/2019,4,28.98,28.98,28.98,28.98,0.2,0.16,0.16
2/26/2019,5,29.98,31.98,31.88,31.99,0.2,0.2,0.2
2/26/2019,6,32.02,33.14,33.29,33.29,0.2,0.2,0.2
2/26/2019,7,35.81,41.61,35.99,52.38,0.76,0.42,0.42
2/26/2019,8,87.76,100,98,95,24.95,24.95,23.95
2/26/2019,9,35.02,50.17,50.17,70,2.78,2.78,1.18
2/26/2019,10,33.24,34.63,34.87,37.99,1.37,0.24,0.24
2/26/2019,11,33.16,33.28,33.28,34.63,1.22,0.2,0.2
2/26/2019,12,33.16,33.05,33.28,33.28,0.44,0.2,0.2
2/26/2019,13,32.43,33.02,33.29,33,0.2,0.2,0.2
2/26/2019,14,32.21,33.29,32.87,31.99,0.2,0.2,0.2
2/26/2019,15,29.09,29.19,32.87,31.99,0.2,0.2,0.1
2/26/2019,16,30.59,31.99,31.99,33.16,0.33,0.2,0.18
2/26/2019,17,30.47,32.87,32.87,32.87,0.46,0.46,0.24
2/26/2019,18,46.63,49.25,49.25,53,18.68,18.68,11.37
2/26/2019,19,63.99,75,66.91,66.91,32.35,30.88,28.25
2/26/2019,20,57.36,92,90.69,85,30.1,30.1,21.62
2/26/2019,21,40.30,66.91,66.91,66.93,14.3,14.3,5.17
2/26/2019,22,37.11,34.24,34.1,45,1.92,1.08,1.08
2/26/2019,23,31.42,31.99,31.99,31.99,1,0.2,0.18
2/26/2019,24,30.45,31.88,31.88,31.99,0.21,0.2,0.14
2/27/2019,1,39.51,34.83,34.82,33.18,0.44,0.17,0.17
2/27/2019,2,32.43,32.99,33.32,34.04,0.2,0.15,0.15
2/27/2019,3,25.05,29.6,27.46,31.76,0.2,0.19,0.19
2/27/2019,4,24.17,27.46,27.46,31.73,0.2,0.2,0.2
2/27/2019,5,24.71,31.26,31.26,31.58,0.2,0.2,0.2
2/27/2019,6,32.30,33.18,33.18,33.18,0.2,0.2,0.2
2/27/2019,7,33.25,33.55,34.04,34.04,1.04,0.2,0.2
2/27/2019,8,36.95,76.11,45.41,34.07,1.62,0.81,0.81
2/27/2019,9,34.93,40.2,40.2,33.62,1.37,0.53,0.53
2/27/2019,10,33.57,33.18,33.18,35.46,1.2,0.29,0.29
2/27/2019,11,34.20,34.04,33.18,35.5,1.2,0.39,0.39
2/27/2019,12,35.21,34.07,33.18,35,1.27,0.21,0.21
2/27/2019,13,46.90,34.75,33.53,34.24,1.7,0.44,0.44
2/27/2019,14,36.35,35.5,33.96,35.2,1.52,0.2,0.2
2/27/2019,15,42.12,43.79,40.2,35.72,1.66,0.35,0.35
2/27/2019,16,33.39,33.32,33.18,37.1,1.2,0.2,0.2
2/27/2019,17,47.37,40.2,38.8,59.84,15.02,15.02,12.03
2/27/2019,18,63.96,65,65,76.11,31.62,29.9,24.5
2/27/2019,19,62.65,98.81,79.22,77.12,30.46,30.1,23.96
2/27/2019,20,60.25,99,92,75.83,28.06,28.06,21.34
2/27/2019,21,37.26,58.12,55.18,63,5.08,5.08,4.46
2/27/2019,22,35.47,35.19,35.19,53.34,2.25,2.25,2.24
2/27/2019,23,33.03,33.18,33.32,43.69,1.01,0.2,0.2
2/27/2019,24,32.22,32,32,33.18,0.3,0.2,0.2
2/28/2019,1,30.85,30,30,32.65,0.2,0.16,0.16
2/28/2019,2,29.74,28.92,28.94,30.82,0.2,0.16,0.16
2/28/2019,3,29.74,28.69,28.69,29.91,0.2,0.17,0.17
2/28/2019,4,30.21,28.94,29.5,31.07,0.2,0.2,0.2
2/28/2019,5,31.72,32.54,32.54,32.6,0.2,0.2,0.2
2/28/2019,6,33.14,33.62,33.61,33.61,0.2,0.2,0.2
2/28/2019,7,63.13,82.9,86.5,45.45,11.84,11.84,11.82
2/28/2019,8,76.86,186.74,135.99,95,34.08,25.28,25.05
2/28/2019,9,42.48,100,100,43.83,9.2,9.2,8.46
2/28/2019,10,57.67,39.64,44.1,44.5,17.02,17.02,15.22
2/28/2019,11,36.23,35,35,49.42,4.57,4.57,4.12
2/28/2019,12,33.01,34.63,33.86,52.12,1.23,1.23,0.45
2/28/2019,13,32.65,33.35,33.35,34.59,0.45,0.45,0.45
2/28/2019,14,32.42,32.6,32.65,33.87,0.45,0.45,0.45
2/28/2019,15,31.24,32.02,32.54,33.22,0.4,0.4,0.4
2/28/2019,16,31.58,32.65,32.6,32.65,0.21,0.21,0.21
2/28/2019,17,31.97,33.35,33.42,32.65,1.01,1.01,1
2/28/2019,18,42.27,55,52.12,68.21,30.1,30.1,20.5
2/28/2019,19,44.12,74.93,75.69,85.75,30.1,30.1,11.69
2/28/2019,20,39.10,82.45,82.45,85.75,30.1,30.1,7.3
2/28/2019,21,33.93,46.76,46.77,49.37,30.1,30.1,4.75
2/28/2019,22,33.48,39.64,41.74,42.19,8.17,8.17,2.91
2/28/2019,23,40.42,50.27,50.27,33.87,0.55,0.55,0.55
2/28/2019,24,31.88,32.6,32.63,32.52,0.3,0.2,0.2
3/1/2019,1,31.01,30.84,32.23,32.34,0.19,0.17,0.17
3/1/2019,2,30.49,30,29,30.77,0.19,0.19,0.19
3/1/2019,3,30.44,30.8,30,30.78,0.2,0.2,0.2
3/1/2019,4,30.90,30.81,30.82,30,0.2,0.15,0.15
3/1/2019,5,30.21,32.23,30.85,32.23,0.2,0.2,0.19
3/1/2019,6,32.07,33.51,33.14,33.01,0.2,0.2,0.2
3/1/2019,7,35.46,56.24,56.25,69.16,1.21,0.93,0.92
3/1/2019,8,66.29,95.12,95.12,95.12,22.3,21.11,21.07
3/1/2019,9,33.97,38.43,39.35,39.35,1.59,1.08,1.08
3/1/2019,10,32.34,33,33,34.34,0.99,0.45,0.45
3/1/2019,11,32.27,32.23,32.34,33,0.99,0.39,0.39
3/1/2019,12,33.02,32.53,32.53,32.34,0.2,0.2,0.2
3/1/2019,13,31.00,32.11,32.02,31.91,0.19,0.19,0.15
3/1/2019,14,28.88,30.85,30.85,31.8,0.2,0.2,0.2
3/1/2019,15,29.29,30.85,31.16,32.37,0.2,0.2,0.2
3/1/2019,16,27.19,30.85,30.84,32.53,0.2,0.2,0.2
3/1/2019,17,31.98,32.34,32.34,34.32,0.99,0.27,0.27
3/1/2019,18,33.52,35,35,41.27,2.17,2.17,1.04
3/1/2019,19,38.48,39.8,39.35,41.27,7.13,7.13,5.35
3/1/2019,20,36.67,45,45,49,5.32,5.32,3.54
3/1/2019,21,34.82,39.35,38.25,44.27,2.11,2.11,1.66
3/1/2019,22,32.30,32.34,32.34,34.33,0.2,0.2,0.2
3/1/2019,23,31.26,32.34,32.23,32.34,0.2,0.16,0.16
3/1/2019,24,29.18,30.8,30.75,32.23,0.16,0.16,0.14
3/2/2019,1,34.02,40.91,41.03,47.88,0.27,0.2,0.2
3/2/2019,2,34.91,40,40,46.13,1.06,0.2,0.2
3/2/2019,3,37.62,34.67,34.67,39.99,1.19,0.2,0.2
3/2/2019,4,43.07,34.5,39,42.03,0.35,0.2,0.2
3/2/2019,5,49.18,42.76,39.9,42.03,0.29,0.2,0.2
3/2/2019,6,74.86,49.28,47.88,47.82,0.38,0.38,0.38
3/2/2019,7,44.33,98.42,65.68,54.76,0.25,0.25,0.25
3/2/2019,8,46.69,59.26,49.66,45.77,1.1,0.45,0.45
3/2/2019,9,36.03,46.43,46.62,48.24,1.61,0.46,0.46
3/2/2019,10,46.93,44.78,45.7,48.4,0.46,0.45,0.45
3/2/2019,11,48.75,48.41,48.4,48.7,0.39,0.39,0.39
3/2/2019,12,48.81,48.7,48.46,48.7,0.2,0.2,0.2
3/2/2019,13,48.58,48.46,48.45,48.78,0.2,0.2,0.2
3/2/2019,14,48.19,48.7,47.78,48.45,0.2,0.2,0.1
3/2/2019,15,41.70,47.83,48.45,39.78,0.22,0.22,0.22
3/2/2019,16,40.23,40.44,40.46,48.49,0.2,0.2,0.2
3/2/2019,17,39.64,39.93,39.97,40.46,0.75,0.4,0.4
3/2/2019,18,35.49,42.41,41.67,42.47,0.78,0.55,0.55
3/2/2019,19,40.62,42.38,42.4,48.5,4.2,4.2,0.39
3/2/2019,20,43.11,45.34,48.49,48.58,0.64,0.64,0.45
3/2/2019,21,41.05,41.67,40.34,42.46,0.2,0.2,0.2
3/2/2019,22,40.01,39.93,40.02,44.37,0.26,0.26,0.26
3/2/2019,23,40.52,40.02,39.73,44.27,0.2,0.2,0.2
3/2/2019,24,46.42,47.99,47.99,47.99,0.24,0.24,0.24
3/3/2019,1,38.62,35,31,43.29,0.2,0.2,0.2
3/3/2019,2,26.62,33.1,29.9,30,1.25,0.17,0.17
3/3/2019,3,14.86,25.34,25.34,25.34,1.27,0.16,0.16
3/3/2019,4,47.30,40,40,43.58,0.3,0.15,0.15
3/3/2019,5,41.17,39.7,39.7,43.58,0.31,0.19,0.19
3/3/2019,6,43.32,42,42,43.58,0.2,0.2,0.2
3/3/2019,7,42.21,39.8,39.7,43.58,0.2,0.2,0.2
3/3/2019,8,39.34,45.45,44.04,43.58,1.03,0.21,0.21
3/3/2019,9,31.71,43.74,43.74,39.7,1.2,0.38,0.38
3/3/2019,10,14.42,32.9,39.7,44.96,1.45,0.45,0.45
3/3/2019,11,14.36,39.35,30.97,45.45,1.43,0.45,0.45
3/3/2019,12,17.38,28,29.5,39.7,0.2,0.2,0.2
3/3/2019,13,15.36,26.17,28.78,28,0.2,0.2,0.19
3/3/2019,14,37.93,39.7,39.7,37,0.2,0.2,0.12
3/3/2019,15,42.62,36.39,36.39,36.42,0.2,0.2,0.19
3/3/2019,16,40.27,40.88,40.87,39.7,0.2,0.2,0.12
3/3/2019,17,41.82,45.66,40.89,40.88,0.2,0.2,0.11
3/3/2019,18,43.97,45.52,41.67,45.52,0.46,0.46,0.3
3/3/2019,19,50.44,50.29,49.82,49.44,1.48,1.48,0.45
3/3/2019,20,41.11,49.44,45.9,45.52,0.46,0.46,0.42
3/3/2019,21,40.01,41.67,45.75,45.52,0.45,0.45,0.45
3/3/2019,22,37.74,39.7,44.79,44.75,0.26,0.26,0.24
3/3/2019,23,26.91,35.67,39.7,44.92,0.2,0.2,0.18
3/3/2019,24,42.76,14.87,30.02,20.48,0.2,0.2,0.14
3/4/2019,1,26.44,33,33,43.58,0.15,0.15,0.11
3/4/2019,2,14.01,35,35,43.58,0.13,0.13,0.1
3/4/2019,3,14.33,35,35,43.58,0.13,0.13,0.1
3/4/2019,4,14.38,33,33,35.78,0.13,0.13,0.1
3/4/2019,5,14.35,39.7,45.73,39.73,0.15,0.15,0.1
3/4/2019,6,37.73,46.02,48.79,48.79,0.2,0.2,0.2
3/4/2019,7,46.36,48.9,48.79,48.79,0.61,0.43,0.43
3/4/2019,8,53.61,54.42,50.01,48.9,1.02,0.45,0.45
3/4/2019,9,49.30,50.47,48.9,48.9,1.42,0.45,0.45
3/4/2019,10,54.89,48.9,50.47,48.9,5.48,5.48,5.48
3/4/2019,11,48.65,48.9,48.9,48.9,1.09,1.09,1.09
3/4/2019,12,45.67,49.44,48.9,49.38,0.45,0.45,0.45
3/4/2019,13,33.96,48.9,48.9,48.9,0.46,0.46,0.46
3/4/2019,14,13.35,45,46.25,48.9,0.45,0.45,0.45
3/4/2019,15,31.55,39.7,40,45,0.81,0.81,0.81
3/4/2019,16,24.53,44.77,45,45,1.24,1.24,1.24
3/4/2019,17,36.91,44.88,45,45.91,1.41,1.41,1.41
3/4/2019,18,36.41,46.05,46.18,47.96,21.19,21.19,12.86
3/4/2019,19,44.50,51,50,57.88,30.1,30.1,9.55
3/4/2019,20,38.62,46.18,46.26,48.44,30.1,30.1,10.85
3/4/2019,21,39.45,43.58,45,46.18,18.02,18.02,9.54
3/4/2019,22,36.40,45,45,46.08,0.32,0.32,0.24
3/4/2019,23,33.64,40,41.04,45.75,0.2,0.2,0.18
3/4/2019,24,27.88,37,37,43.58,0.2,0.2,0.2
3/5/2019,1,29.65,33.08,33.08,43.58,0.16,0.16,0.16
3/5/2019,2,22.46,33.13,35,41.6,0.14,0.14,0.14
3/5/2019,3,14.35,33,33,43.58,0.15,0.15,0.15
3/5/2019,4,14.36,32,37.68,43.58,0.15,0.15,0.15
3/5/2019,5,12.96,39.83,39.83,43.58,0.19,0.19,0.19
3/5/2019,6,14.36,43.4,44.13,44.05,0.2,0.2,0.2
3/5/2019,7,18.25,44.39,44.39,45.34,0.2,0.2,0.2
3/5/2019,8,43.35,44.67,44.67,44.67,0.45,0.45,0.45
3/5/2019,9,43.23,44.03,44.65,44.56,0.45,0.45,0.45
3/5/2019,10,24.33,39.83,41.94,43.58,0.45,0.45,0.45
3/5/2019,11,13.73,35.8,41.46,43.37,0.99,0.99,0.45
3/5/2019,12,12.33,34.24,35.8,41.74,0.45,0.45,0.45
3/5/2019,13,13.73,35.8,35.8,41.73,0.25,0.25,0.25
3/5/2019,14,18.28,34.41,34.41,35.8,0.2,0.2,0.2
3/5/2019,15,31.55,27,35.8,35.8,0.2,0.2,0.2
3/5/2019,16,39.70,40.86,40.86,40.86,0.2,0.2,0.13
3/5/2019,17,40.06,42.58,41.67,43.11,0.91,0.91,0.13
3/5/2019,18,40.45,43.09,43.05,45.9,1.24,1.24,0.36
3/5/2019,19,47.63,48.6,47.53,48.48,5.46,5.46,0.45
3/5/2019,20,47.60,47.53,49.84,49.28,5.9,5.9,0.45
3/5/2019,21,46.83,49.94,48.26,53.23,3.87,3.87,0.74
3/5/2019,22,43.42,45.56,45.55,47.53,0.45,0.45,0.45
3/5/2019,23,31.99,41.69,43.31,43.58,0.2,0.2,0.19
3/5/2019,24,12.89,41.56,36.99,36.99,0.2,0.2,0.2
3/6/2019,1,26.00,33.91,33.92,33.91,0.14,0.14,0.14
3/6/2019,2,31.91,33.94,33.96,34.82,0.13,0.13,0.1
3/6/2019,3,30.72,34.79,34.79,35.59,0.13,0.13,0.11
3/6/2019,4,28.81,34,34,39.13,0.13,0.13,0.11
3/6/2019,5,30.48,36.69,37.18,39.14,0.15,0.15,0.11
3/6/2019,6,36.67,37.29,37.99,37.99,0.2,0.2,0.2
3/6/2019,7,38.21,39.14,43.2,37.29,0.23,0.23,0.23
3/6/2019,8,69.16,85.24,75.09,44.15,25.52,25.52,24.52
3/6/2019,9,57.04,45.83,45.83,40.27,16.57,16.57,13.99
3/6/2019,10,37.19,37.99,37.29,40.27,0.46,0.46,0.45
3/6/2019,11,35.59,37.19,37.18,39.14,0.44,0.44,0.44
3/6/2019,12,30.78,35.64,37.18,39.67,0.22,0.22,0.22
3/6/2019,13,32.53,35.59,35.6,37.29,0.2,0.2,0.2
3/6/2019,14,35.59,35.18,35.6,35.66,0.2,0.2,0.2
3/6/2019,15,35.02,35.59,35.18,35.6,0.2,0.2,0.2
3/6/2019,16,28.45,35.64,35.66,34.02,0.2,0.2,0.2
3/6/2019,17,31.92,34.03,35.63,37.19,0.38,0.38,0.38
3/6/2019,18,35.82,37.19,37.19,39.14,1.17,1.17,0.68
3/6/2019,19,43.32,40.42,40.42,44.15,13.12,13.12,3.75
3/6/2019,20,44.19,49.42,45.73,45.83,14,14,4.76
3/6/2019,21,38.56,39.67,39.67,40.27,4.08,4.08,2.05
3/6/2019,22,37.27,37.19,37.19,37.5,0.39,0.39,0.39
3/6/2019,23,38.55,37.19,37.19,37.29,0.2,0.2,0.2
3/6/2019,24,35.35,36.68,36.4,37.18,0.2,0.19,0.19
3/7/2019,1,31.55,31.79,31.78,30.21,0.15,0.15,0.14
3/7/2019,2,30.18,30.21,30.21,30.05,0.15,0.15,0.15
3/7/2019,3,30.32,30.22,30.22,30.12,0.14,0.14,0.14
3/7/2019,4,27.45,30.12,30.17,30.15,0.13,0.13,0.1
3/7/2019,5,32.80,33.62,33.62,33.51,0.15,0.15,0.15
3/7/2019,6,32.39,33.66,34.59,34.61,0.2,0.2,0.19
3/7/2019,7,38.03,39.68,39.68,80,1.36,1.36,1.01
3/7/2019,8,79.56,95.52,87.77,95,29.29,29.29,25.47
3/7/2019,9,57.20,44.15,41.14,50,19.79,19.79,19.37
3/7/2019,10,35.87,39.14,35.68,36.28,0.95,0.95,0.94
3/7/2019,11,33.47,35.27,34.84,35.27,0.3,0.3,0.3
3/7/2019,12,33.30,34.4,36.02,36.02,0.2,0.2,0.2
3/7/2019,13,33.61,34.18,34.4,35.27,0.2,0.2,0.2
3/7/2019,14,33.27,33.62,33.62,34,0.2,0.2,0.2
3/7/2019,15,31.10,33.35,33.62,33.62,0.2,0.2,0.2
3/7/2019,16,32.95,33.62,33.62,33.62,0.44,0.44,0.44
3/7/2019,17,33.48,34,35.56,34.4,1.23,1.23,1.23
3/7/2019,18,37.11,43.33,36.02,72.28,25.54,25.54,25.05
3/7/2019,19,44.84,43.97,58.51,75.52,30.1,30.1,16.6
3/7/2019,20,34.93,47.31,44.15,82,30.1,30.1,9.93
3/7/2019,21,34.13,43.89,38.36,58.51,30.09,30.09,30
3/7/2019,22,36.86,39.37,39.37,35,0.48,0.48,0.48
3/7/2019,23,35.70,37.45,38.95,49.67,0.2,0.2,0.2
3/7/2019,24,29.92,32.21,32.21,32.21,0.18,0.15,0.13
3/8/2019,1,29.49,34.65,34.68,32.69,0.2,0.15,0.15
3/8/2019,2,29.05,30,30,33.35,0.2,0.13,0.1
3/8/2019,3,29.17,30,30,31,0.2,0.14,0.14
3/8/2019,4,29.01,30,30.72,30.78,0.2,0.13,0.11
3/8/2019,5,32.63,32.7,32.7,32.7,0.2,0.14,0.14
3/8/2019,6,32.21,34.19,33.47,34.68,0.2,0.17,0.17
3/8/2019,7,36.90,40.42,40.44,45.22,0.39,0.39,0.39
3/8/2019,8,34.69,39.69,39,46.23,1.65,1.65,1.65
3/8/2019,9,33.37,35.58,35,35.55,1.22,1.22,0.39
3/8/2019,10,43.99,36.11,39.69,37.11,3.25,3.25,1.02
3/8/2019,11,42.40,34.91,38.51,41.35,0.26,0.26,0.26
3/8/2019,12,34.40,34.91,34.68,38.03,0.28,0.28,0.28
3/8/2019,13,33.29,33.49,34.16,34.68,0.2,0.2,0.12
3/8/2019,14,32.70,32.7,32.7,34.16,0.2,0.2,0.1
3/8/2019,15,32.53,32.7,32.69,32.75,0.2,0.19,0.1
3/8/2019,16,29.64,32.59,32.59,33.49,0.18,0.18,0.1
3/8/2019,17,29.92,33.49,32.7,34.91,0.2,0.2,0.1
3/8/2019,18,35.18,42.5,42.5,51.93,6.2,6.2,4.46
3/8/2019,19,48.00,42.5,44.45,51.92,18.81,18.81,14.56
3/8/2019,20,54.01,53.96,51.93,53.96,24.89,24.89,20.56
3/8/2019,21,43.36,42.5,46.19,46.23,12.65,12.65,10.06
3/8/2019,22,34.47,34.16,33.92,53.23,0.45,0.45,0.45
3/8/2019,23,35.54,32.7,33.33,33.67,0.2,0.2,0.2
3/8/2019,24,31.96,30,29.64,32.7,0.2,0.2,0.2
3/9/2019,1,33.30,30.48,29,30.54,0.22,0.17,0.17
3/9/2019,2,31.73,29,29,29,0.17,0.15,0.15
3/9/2019,3,31.92,30.54,28.33,29,0.14,0.14,0.14
3/9/2019,4,30.51,27.13,28.11,28.11,0.14,0.14,0.14
3/9/2019,5,30.29,28.11,28.11,28.11,0.15,0.15,0.15
3/9/2019,6,29.37,30.47,28.6,30.46,0.21,0.2,0.2
3/9/2019,7,30.21,31.97,30.52,30.52,0.82,0.2,0.2
3/9/2019,8,27.80,30.54,30.5,30.46,1.12,1.12,1.12
3/9/2019,9,26.21,32.72,32.27,31.97,1.64,1.64,1.64
3/9/2019,10,17.58,30.46,32.72,32.72,1.6,1.6,1.6
3/9/2019,11,14.77,30.44,31.97,32.89,1.09,0.45,0.45
3/9/2019,12,27.59,30.46,31.97,31.61,0.22,0.21,0.21
3/9/2019,13,28.26,28.98,28.98,31.97,0.22,0.22,0.22
3/9/2019,14,25.53,28.58,30.48,28.86,0.2,0.2,0.2
3/9/2019,15,28.33,28.93,28.95,31.97,0.27,0.25,0.25
3/9/2019,16,23.61,28.9,28.89,29.88,0.74,0.4,0.4
3/9/2019,17,27.22,31.62,31.97,31.64,1.09,0.32,0.32
3/9/2019,18,24.48,29.88,30.17,30.48,1.9,1.9,1.9
3/9/2019,19,26.39,30.46,30.46,30.48,3.37,3.37,3.37
3/9/2019,20,23.88,28.59,28.76,30.12,6.29,6.29,6.09
3/9/2019,21,25.39,28.39,28.87,28.91,1.48,1.48,1.48
3/9/2019,22,24.34,28.11,28.25,28.96,1.46,1.46,1.46
3/9/2019,23,20.26,27,28.22,28.33,0.96,0.2,0.2
3/9/2019,24,15.12,16.78,17.78,24.78,1.09,0.2,0.2
3/10/2019,1,16.09,23.2,23.2,14.66,1.09,0.17,0.17
3/10/2019,2,56.66,14.66,15.1,14.66,1.09,0.2,0.2
3/10/2019,3,47.54,13.37,13.35,13.35,1.09,0.15,0.15
3/10/2019,4,5.21,34.75,13.39,13.37,1.09,0.15,0.15
3/10/2019,5,13.33,23.89,26.93,21,1.09,0.2,0.2
3/10/2019,6,9.77,20.5,21.65,27.59,1.09,0.2,0.2
3/10/2019,7,15.27,15.2,21,27.09,1.09,0.29,0.29
3/10/2019,8,38.23,13.37,16.87,21,1.14,0.71,0.71
3/10/2019,9,54.40,23.89,21,27.59,1.28,0.97,0.97
3/10/2019,10,59.61,22.32,21,26.26,13.59,11.8,11.8
3/10/2019,11,156.03,27.59,27.59,27.59,52.37,52.37,52.33
3/10/2019,12,64.58,27.59,23.89,27.59,5.56,5.56,5.56
3/10/2019,13,15.21,27.59,23.89,27.59,1.19,0.38,0.38
3/10/2019,14,20.74,23,23,27.59,1.09,0.3,0.3
3/10/2019,15,31.84,23.15,23.89,28.06,1.09,0.23,0.23
3/10/2019,16,45.00,28.03,27.59,27.59,1.2,0.21,0.21
3/10/2019,17,27.34,28.05,28.03,27.59,1.21,0.2,0.2
3/10/2019,18,20.90,28.06,27.96,34.17,1.23,0.44,0.44
3/10/2019,19,13.36,27.59,27.59,41.78,1.66,0.45,0.45
3/10/2019,20,10.97,33.65,41.16,34.18,1.33,0.45,0.45
3/10/2019,21,13.36,27.59,27.59,28.34,1.24,0.45,0.45
3/10/2019,22,24.45,14.41,22.42,25.64,1.23,0.42,0.42
3/10/2019,23,54.94,19.03,22.52,22.54,1.08,0.2,0.2
3/10/2019,24,16.62,21,14.66,14.66,1.09,0.2,0.2
3/11/2019,1,13.37,18.8,13.38,13.35,1.09,0.15,0.15
3/11/2019,2,7.02,6.56,4.55,13.35,1.09,0.15,0.14
3/11/2019,3,12.23,14.08,13.36,13.34,1.09,0.15,0.15
3/11/2019,4,13.56,18.27,18.28,13.38,1.09,0.15,0.15
3/11/2019,5,5.15,21,21,27.09,1.08,0.2,0.16
3/11/2019,6,4.95,27.59,27.59,30.83,0.33,0.33,0.26
3/11/2019,7,29.04,31.9,31.9,32.01,1.09,0.45,0.45
3/11/2019,8,31.11,30.54,31.48,31.48,1.15,0.45,0.45
3/11/2019,9,30.83,30.47,30.53,30.54,1.16,0.45,0.45
3/11/2019,10,31.90,32.01,30.53,31.9,0.99,0.45,0.45
3/11/2019,11,31.90,31.97,32.01,31.89,0.99,0.45,0.45
3/11/2019,12,31.79,31.97,31.9,32.01,0.99,0.2,0.2
3/11/2019,13,30.64,31.97,31.97,31.97,0.99,0.2,0.2
3/11/2019,14,30.71,31.97,31.97,32.01,0.24,0.2,0.2
3/11/2019,15,25.82,29.04,29.1,32.01,0.25,0.23,0.23
3/11/2019,16,25.04,29.07,29.04,31.82,0.73,0.34,0.34
3/11/2019,17,27.30,29.09,30.55,31.79,1.09,0.44,0.44
3/11/2019,18,30.00,33.7,30.16,31.9,1.37,1.37,1.37
3/11/2019,19,59.42,34.23,35.01,32.01,21.2,21.2,6.38
3/11/2019,20,41.34,31.9,30.1,38.33,11.6,11.6,0.45
3/11/2019,21,27.13,39.65,31.62,40,7.08,7.08,7.08
3/11/2019,22,19.25,29.01,29.03,31.9,1.09,0.46,0.46
3/11/2019,23,18.35,28.05,28.08,29.01,0.55,0.2,0.2
3/11/2019,24,17.71,20.98,22,28.05,0.26,0.2,0.2
3/12/2019,1,17.14,23,23,27.38,0.24,0.15,0.15
3/12/2019,2,17.66,21,23,27.59,0.24,0.16,0.16
3/12/2019,3,19.49,21,24.22,26.98,0.2,0.16,0.16
3/12/2019,4,18.00,19,19,22.22,0.27,0.16,0.16
3/12/2019,5,24.59,31.6,31.39,31.39,0.14,0.14,0.1
3/12/2019,6,28.95,35.73,42.39,35.2,0.27,0.2,0.2
3/12/2019,7,42.72,44.17,44.17,44.17,1.06,0.27,0.27
3/12/2019,8,44.15,38.5,40,44.06,0.99,0.45,0.45
3/12/2019,9,41.78,44.06,37.76,44.06,2.05,0.45,0.45
3/12/2019,10,35.36,37.76,37.76,36.15,1.35,0.31,0.31
3/12/2019,11,30.63,30.47,30.47,32.43,1.09,0.2,0.2
3/12/2019,12,28.18,28.93,30.22,31.58,0.22,0.2,0.2
3/12/2019,13,27.39,27.44,27.51,30.47,0.2,0.2,0.2
3/12/2019,14,26.17,26.8,26.51,27.59,0.2,0.2,0.2
3/12/2019,15,23.43,26.8,26.82,27.59,0.2,0.2,0.2
3/12/2019,16,26.15,27.69,30.36,31.39,0.2,0.2,0.2
3/12/2019,17,24.84,29.69,28.59,30.47,1.08,0.2,0.2
3/12/2019,18,25.96,30.36,30.46,30.47,1.44,0.8,0.8
3/12/2019,19,25.63,29.72,29.72,30.47,9.36,9.36,1.95
3/12/2019,20,26.89,30.36,30.36,30.47,2.33,2.33,0.69
3/12/2019,21,27.29,27.9,30,30.47,0.31,0.31,0.3
3/12/2019,22,26.93,27.38,27.39,27.59,0.2,0.2,0.18
3/12/2019,23,26.04,27.01,27.2,25.07,0.2,0.2,0.2
3/12/2019,24,24.65,26,24.26,26.77,0.21,0.2,0.2
